Unnamed: 0,Last modified: 2013-02-11,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-1516-4,"The ""Outlook Security Mode (Outlook Default Security | Use Security Form from 'Outlook Security Settings' Public Folder | Use Security Form from 'Outlook 10 Security Settings' Public Folder | Use Outlook Security Group Policy)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Outlook Security Mode (Outlook Default Security | Use Security Form from 'Outlook Security Settings' Public Folder | Use Security Form from 'Outlook 10 Security Settings' Public Folder | Use Outlook Security Group Policy) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1516,Table 1.182. Outlook Security Mode,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Outlook Security Mode (Outlook Default Security | Use Security Form from 'Outlook Security Settings' Public Folder | Use Security Form from 'Outlook 10 Security Settings' Public Folder | Use Outlook Security Group Policy),,,
CCE-1296-3,"The ""Display Level 1 attachments"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Display Level 1 attachments 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1296,Table 1.125. Display Level 1 attachments,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Display Level 1 attachments,,,
CCE-1388-8,"The ""Allow users to demote attachments to Level 2"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Allow users to demote attachments to Level 2 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1388,Table 1.12. Allow users to demote attachments to Level 2,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Allow users to demote attachments to Level 2,,,
CCE-1652-7,"The ""Do not prompt about Level 1 attachments when sending an item"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Do not prompt about Level 1 attachments when sending an item 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1652,Table 1.140. Do not prompt about Level 1 attachments when sending an item,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Do not prompt about Level 1 attachments when sending an item,,,
CCE-1569-3,"The ""Do not prompt about Level 1 attachments when closing an item"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Do not prompt about Level 1 attachments when closing an item 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1569,Table 1.139. Do not prompt about Level 1 attachments when closing an item,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Do not prompt about Level 1 attachments when closing an item,,,
CCE-1459-7,"The ""Allow in-place activation of embedded OLE objects"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Allow in-place activation of embedded OLE objects 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1459,,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Allow in-place activation of embedded OLE objects,,,
CCE-1608-9,"The ""Display OLE package objects"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Display OLE package objects 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1608,,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Display OLE package objects,,,
CCE-1617-0,"The ""Add file extensions to block as Level 1"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Add file extensions to block as Level 1 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1617,Table 1.5. Add file extensions to block as Level 1,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Add file extensions to block as Level 1,,,
CCE-1631-1,"The ""Remove file extensions blocked as Level 1"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Remove file extensions blocked as Level 1 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1631,Table 1.196. Remove file extensions blocked as Level 1,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Remove file extensions blocked as Level 1,,,
CCE-1155-1,"The ""Add file extensions to block as Level 2"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Add file extensions to block as Level 2 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1155,Table 1.6. Add file extensions to block as Level 2,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Add file extensions to block as Level 2,,,
CCE-1556-0,"The ""Remove file extensions blocked as Level 2"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Remove file extensions blocked as Level 2 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1556,Table 1.197. Remove file extensions blocked as Level 2,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Attachment Security\Remove file extensions blocked as Level 2,,,
CCE-1595-8,"The ""Allow scripts in one-off Outlook forms"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Allow scripts in one-off Outlook forms 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1595,Table 1.10. Allow scripts in one-off Outlook forms,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Allow scripts in one-off Outlook forms,,,
CCE-1436-5,"The ""Set Outlook object model Custom Actions execution prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Set Outlook object model Custom Actions execution prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1436,Table 1.218. Set Outlook object model Custom Actions execution prompt,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Set Outlook object model Custom Actions execution prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1586-7,"The ""Set control ItemProperty prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Set control ItemProperty prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1586,Table 1.215. Set control ItemProperty prompt,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Custom Form Security\Set control ItemProperty prompt (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1590-9,"The ""Configure Outlook object model prompt when sending mail (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when sending mail (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1590,Table 1.71. Configure Outlook object model prompt when sending mail,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when sending mail (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1004-1,"The ""Configure Outlook object model prompt when accessing an address book (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when accessing an address book (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1004,Table 1.65. Configure Outlook object model prompt when accessing an address book,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when accessing an address book (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1273-2,"The ""Configure Outlook object model prompt when reading address information (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when reading address information (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1273,Table 1.69. Configure Outlook object model prompt when reading address information,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when reading address information (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1172-6,"The ""Configure Outlook object model prompt when responding to meeting and task requests (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when responding to meeting and task requests (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1172,Table 1.70. Configure Outlook object model prompt when responding to meeting and task requests,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when responding to meeting and task requests (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1568-5,"The ""Configure Outlook object model prompt when executing Save As (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when executing Save As (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1568,Table 1.68. Configure Outlook object model prompt when executing Save As,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when executing Save As (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1573-5,"The ""Configure Outlook object model prompt When accessing the Formula property of a UserProperty object (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt When accessing the Formula property of a UserProperty object (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1573,Table 1.67. Configure Outlook object model prompt When accessing the Formula property of a UserProperty object,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt When accessing the Formula property of a UserProperty object (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1454-8,"The ""Configure Outlook object model prompt when accessing address information via UserProperties.Find (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when accessing address information via UserProperties.Find (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1454,Table 1.66. Configure Outlook object model prompt when accessing address information via UserProperties.Find,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Security Form Settings\Programmatic Security\Configure Outlook object model prompt when accessing address information via UserProperties.Find (Prompt User | Automatically Approve | Automatically Deny | Prompt user based on computer security),,,
CCE-1498-5,"The ""Required Certificate Authority"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Required Certificate Authority 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1498,Table 1.201. Required Certificate Authority,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Required Certificate Authority,,,
CCE-1630-3,"The ""S/MIME interoperability with external clients: (Handle internally | Handle externally | Handle if possible)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME interoperability with external clients: (Handle internally | Handle externally | Handle if possible) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1630,Table 1.207. S/MIME interoperability with external clients:,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME interoperability with external clients: (Handle internally | Handle externally | Handle if possible),,,
CCE-1626-1,"The ""Always use Rich Text formatting in S/MIME messages"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Always use Rich Text formatting in S/MIME messages 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1626,,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Always use Rich Text formatting in S/MIME messages,,,
CCE-1163-5,"The ""S/MIME password settings"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings 
(2)  Software\Policies\Microsoft\Cryptography\Defaults\Provider\Microsoft Exchange Cryptographic Provider v1.0",,CCE-1163,Table 1.208. S/MIME password settings,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings,,,
CCE-1445-6,"The ""S/MIME password settings - Default S/MIME password time (minutes): (0 - 2147483647)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings - Default S/MIME password time (minutes): (0 - 2147483647) 
(2)  Software\Policies\Microsoft\Cryptography\Defaults\Provider\Microsoft Exchange Cryptographic Provider v1.0",,CCE-1445,Table 1.208. S/MIME password settings,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings - Default S/MIME password time (minutes): (0 - 2147483647),,,
CCE-1582-6,"The ""S/MIME password settings - Maximum S/MIME password time (minutes): (0 - 2147483647)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings - Maximum S/MIME password time (minutes): (0 - 2147483647) 
(2)  Software\Policies\Microsoft\Cryptography\Defaults\Provider\Microsoft Exchange Cryptographic Provider v1.0",,CCE-1582,Table 1.208. S/MIME password settings,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME password settings - Maximum S/MIME password time (minutes): (0 - 2147483647),,,
CCE-1357-3,"The ""Message Formats"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Message Formats 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1357,Table 1.172. Message Formats,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Message Formats,,,
CCE-1132-0,"The ""Message Formats - Support the following message formats: (S/MIME | Exchange | Fortezza | S/MIME and Exchange | S/MIME and Fortezza | Exchange and Fortezza | S/MIME, Exchange, and Fortezza)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Message Formats - Support the following message formats: (S/MIME | Exchange | Fortezza | S/MIME and Exchange | S/MIME and Fortezza | Exchange and Fortezza | S/MIME, Exchange, and Fortezza) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1132,Table 1.172. Message Formats,"User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Message Formats - Support the following message formats: (S/MIME | Exchange | Fortezza | S/MIME and Exchange | S/MIME and Fortezza | Exchange and Fortezza | S/MIME, Exchange, and Fortezza)",,,
CCE-1511-5,"2007: The ""Do not provide Continue option on Encryption warning dialog boxes"" setting should be configured correctly for Outlook 2007. 2003: The ""Disable Continue button on all Encryption warning dialogs"" setting should be configured correctly.",(1) enabled/disabled,"(1) 2007: User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Do not provide Continue option on Encryption warning dialog boxes 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security 2003: 
(3) User Configuration\Administrative Templates\Microsoft Office Outlook 2003\Tools\Options\Security\Cryptography\Disable Continue button on all Encryption warning dialogs 
(4) HKCU\Software\Policies\Microsoft\office\11.0\outlook\Security - DisableContinue",,CCE-1511,Table 1.142. Do not provide Continue option on Encryption warning dialog boxes,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Do not provide Continue option on Encryption warning dialog boxes,,,
CCE-1018-1,"The ""Run in FIPS compliant mode"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Run in FIPS compliant mode 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1018,Table 1.205. Run in FIPS compliant mode,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Run in FIPS compliant mode,,,
CCE-1181-7,"The ""Encrypt all e-mail messages"" setting should be configured correctly for Outlook 2007 and 2003.",(1) enabled/disabled,"2007: (1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Encrypt all e-mail messages 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security 2003: (1) User Configuration\Administrative Templates\Microsoft Office Outlook 2003\Tools\Options\Security\Cryptography\Encrypt all e-mail messages 
(2)  HKCU\Software\Policies\Microsoft\Office\11.0\Outlook\Security - AlwaysEncrypt",,CCE-1181,Table 1.151. Encrypt all e-mail messages,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Encrypt all e-mail messages,,,
CCE-1639-4,"The ""Sign all e-mail messages"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Sign all e-mail messages 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1639,Table 1.219. Sign all e-mail messages,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Sign all e-mail messages,,,
CCE-677-5,"The ""URL for S/MIME certificates"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\URL for S/MIME certificates 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-677,Table 1.232. URL for S/MIME certificates,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\URL for S/MIME certificates,,,
CCE-687-4,"The ""Ensure all S/MIME signed messages have a label"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Ensure all S/MIME signed messages have a label 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-687,Table 1.154. Ensure all S/MIME signed messages have a label,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Ensure all S/MIME signed messages have a label,,,
CCE-1613-9,"The ""S/MIME receipt requests (Open message if receipt can't be sent | Don't open message if receipt can't be sent | Always prompt before sending receipt | Never send S/MIME )"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME receipt requests (Open message if receipt can't be sent | Don't open message if receipt can't be sent | Always prompt before sending receipt | Never send S/MIME ) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1613,Table 1.209. S/MIME receipt requests,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\S/MIME receipt requests (Open message if receipt can't be sent | Don't open message if receipt can't be sent | Always prompt before sending receipt | Never send S/MIME ),,,
CCE-1402-7,"The ""Fortezza certificate policies"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Fortezza certificate policies 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1402,Table 1.156. Fortezza certificate policies,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Fortezza certificate policies,,,
CCE-1658-4,"The ""Require SuiteB algorithms for S/MIME operations"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Require SuiteB algorithms for S/MIME operations 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1658,Table 1.199. Require SuiteB algorithms for S/MIME operations,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Require SuiteB algorithms for S/MIME operations,,,
CCE-1662-6,"The ""Missing CRLs"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing CRLs 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1662,Table 1.174. Missing CRLs,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing CRLs,,,
CCE-1080-1,"The ""Missing CRLs - Indicate a missing CRL as a(n): (warning | error)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing CRLs - Indicate a missing CRL as a(n): (warning | error) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1080,Table 1.174. Missing CRLs,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing CRLs - Indicate a missing CRL as a(n): (warning | error),,,
CCE-1076-9,"The ""Missing root certificates"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing root certificates 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1076,Table 1.175. Missing root certificates,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing root certificates,,,
CCE-1636-0,"The ""Missing root certificates - Indicate a missing root certificate as a(n): (neither error nor warning | warning | error)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing root certificates - Indicate a missing root certificate as a(n): (neither error nor warning | warning | error) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1636,Table 1.175. Missing root certificates,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Missing root certificates - Indicate a missing root certificate as a(n): (neither error nor warning | warning | error),,,
CCE-943-1,"The ""Promote Level 2 errors as errors, not warnings"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Promote Level 2 errors as errors, not warnings 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-943,"Table 1.189. Promote Level 2 errors as errors, not warnings","User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Promote Level 2 errors as errors, not warnings",,,
CCE-1591-7,"The ""Attachment Secure Temporary Folder"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Attachment Secure Temporary Folder 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1591,Table 1.18. Attachment Secure Temporary Folder,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Cryptography\Signature Status dialog box\Attachment Secure Temporary Folder,,,
CCE-1133-8,"The ""Display pictures and external content in HTML e-mail"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Display pictures and external content in HTML e-mail 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1133,Table 1.127. Display pictures and external content in HTML e-mail,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Display pictures and external content in HTML e-mail,,,
CCE-725-2,"The ""Automatically download content for e-mail from people in Safe Senders and Safe Recipients Lists"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Automatically download content for e-mail from people in Safe Senders and Safe Recipients Lists 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-725,Table 1.22. Automatically download content for e-mail from people in Safe Senders and Safe Recipients Lists,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Automatically download content for e-mail from people in Safe Senders and Safe Recipients Lists,,,
CCE-1347-4,"The ""Do not permit download of content from safe zones"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Do not permit download of content from safe zones 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1347,Table 1.138. Do not permit download of content from safe zones,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Do not permit download of content from safe zones,,,
