Unnamed: 0,Last modified: 2012-05-18,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-9439-1,The 'MSS: (NoDefaultExempt) Configure IPSec exemptions for various types of network traffic.' setting should be configured correctly.,"Allow all exceptions (least secure)/Multicast, broadcast, and ISAKMP are exempt (Best for Windows XP)/RSVP, Kerberos, and ISAKMP are excempt/Only ISAKMP is excempt (recommended for Windows Server 2003)/Disabled","(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (NoDefaultExempt) Configure IPSec exemptions for various types of network traffic. 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\IPSEC\NoDefaultExempt",,CCE-501,Worksheet: Computer Policy Settings; Row: 99,Setting Index #118: The entry appears as MSS: (NoDefaultExempt) Configure IPSec exemptions for various types of network traffic in the SCE.,http://support.microsoft.com/kb/811832,"Rule 'mss_nodefaultexempt_configure_ipsec_exemptions_for_various_types_of_network_traffic'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:130'
",,,
CCE-9440-9,The 'Devices: Restrict floppy access to locally logged-on user only' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Devices: Restrict floppy access to locally logged-on user only 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\AllocateFloppies",,CCE-463,Worksheet: Computer Policy Settings; Row: 69,Setting Index #81: This policy setting determines whether removable floppy media are accessible to both local and remote users simultaneously.,,"Rule 'devices_restrict_floppy_access_to_locally_logged_on_users'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:62'
",,,
CCE-9445-8,Auditing of 'Account Logon: Other Account Logon Events' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-226,Worksheet: Audit Policy Settings; Row: 55,Setting Index #413: This policy setting audits logon events other than credential validation and Kerberos Ticket Events.,,,,,,
CCE-9449-0,The 'Interactive logon: Do not display last user name' setting should be configured correctly.,enabled/disabled ,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Interactive logon: Do not display last user name 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\DontDisplayLastUserName",,CCE-65,Worksheet: Computer Policy Settings; Row: 76,Setting Index #93: This policy setting determines whether the account name of the last user to log on to the client computers in your organization will be displayed in each computer's respective Windows logon screen.,,"Rule 'interactive_logon_do_not_display_last_user_name'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:69'
",,,
CCE-9455-7,Auditing of 'Object Access: Other Object Access Events' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-642,Worksheet: Audit Policy Settings; Row: 25,"Setting Index #387: This settings determines whether to audit the event of a user who accesses an object that has a specified system access control list (SACL), effectively enabling auditing to take place. It is targeted to Other Object Access events.",,,,,,
CCE-9456-5,"The 'MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted (3 recommended, 5 is default)' setting should be configured correctly.",number of retransmissions,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted (3 recommended, 5 is default) 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxDataRetransmissions",,CCE-872,Worksheet: Computer Policy Settings; Row: 105,"Setting Index #127: This registry value entry appears as MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted (3 recommended, 5 is default) in the SCE.",,"Rule 'mss_tcpmaxdataretransmissions_how_many_times_unacknowledged_data_is_retransmitted'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:137'
",,,
CCE-9458-1,The 'MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses (could lead to DoS)' setting should be configured correctly.,Enable only if DHCP sends the Perform Router Discovery option/Enabled/Disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses (could lead to DoS) 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\PerformRouterDiscovery",,CCE-952,Worksheet: Computer Policy Settings; Row: 102,Setting Index #122: This registry value entry appears as MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses (could lead to DoS) in the SCE.,,"Rule 'mss_performrouterdiscovery_allow_irdp_to_detect_andconfigure_default_default_gateway_address'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:134'
",,,
CCE-9460-7,Auditing of 'Object Access: Certification Services' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1345,Worksheet: Audit Policy Settings; Row: 18,"Setting Index #381: This policy determines whether to audit the event of a user who attempts to access an object  that has a specified system access control list (SACL), effectively enabling auditing to take place. It is targeted to the certification services processes.",,,,,,
CCE-9461-5,The 'Log on as a service' user right should be assigned to the appropriate accounts.,list of accounts,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Log on as a service 
(2) WMI: Namespace = root\rsop\computer; Class = RSOP_UserPrivilegeRight; Property = AccountList; Where = UserRight='SeServiceLogonRight' and precedence=1",,CCE-216,Worksheet: Computer Policy Settings; Row: 45,Setting Index #54: This policy setting allows accounts to start network services or register a process as a service running on the system.,,"Rule 'log_on_as_a_service'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:38'
",,,
CCE-9463-1,The 'Audit: Shut down system immediately if unable to log security audits' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Audit: Shut down system immediately if unable to log security audits 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\crashonauditfail",,CCE-92,Worksheet: Computer Policy Settings; Row: 61,Setting Index #74: This policy setting determines whether the system shuts down if it is unable to log Security events. ,,,,,,
CCE-9464-9,The 'Do not display 'Install Updates and Shut Down' option in Shut Down Windows dialog box' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Administrative Templates\Windows Components\Windows Update\Do not display 'Install Updates and Shut Down' option in Shut Down Windows dialog box 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate\AU\NoAUShutdownOption",,CCE-1,Worksheet: Computer Policy Settings; Row: 193,Setting Index #273: This policy setting allows you to manage whether the Install Updates and Shut Down option is displayed in the Shut Down Windows dialog box. ,,"Rule 'do_not_display_install_updates_and_shut_down_option_in_shut_down_windows_dialog_box'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:100212'
",,,
CCE-9465-6,The Windows Firewall should be enabled or disabled as appropriate for the Domain Profile.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Domain Profile\Windows Firewall: Domain: Firewall state 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsFirewall\DomainProfile\EnableFirewall",,CCE-NONE,Worksheet: Computer Policy Settings; Row: 154,Setting Index #183: Select On to allow Windows Firewall to filter network traffic. Select Off to prevent Windows Firewall from using any firewall rules or connection security rules for this profile.,,,,,,
CCE-9487-0,"The 'MSS: (TcpMaxDataRetransmissions IPv6) How many times unacknowledged data is retransmitted (3 recommended, 5 is default)' setting should be configured correctly.",number of retransmissions,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (TcpMaxDataRetransmissions IPv6) How many times unacknowledged data is retransmitted (3 recommended, 5 is default) 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip6\Parameters\TcpMaxDataRetransmissions",,CCE-NONE,Worksheet: Computer Policy Settings; Row: 141,"Setting Index #522: This registry value entry appears as MSS: (TcpMaxDataRetransmissions) IPv6 How many times unacknowledged data is retransmitted (3 recommended, 5 is default) in the SCE.",,"Rule 'mss_tcpmaxdataretransmissionsipv6_how_many_times_unacknowledged_data_is_retransmitted'
",,,,
CCE-9488-8,Auditing of 'Object Access: Certification Services' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1261,Worksheet: Audit Policy Settings; Row: 18,"Setting Index #381: This policy determines whether to audit the event of a user who attempts to access an object  that has a specified system access control list (SACL), effectively enabling auditing to take place. It is targeted to the certification services processes.",,,,,,
CCE-9492-0,Auditing of 'Detailed Tracking: RPC Events' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1219,Worksheet: Audit Policy Settings; Row: 35,"Setting Index #393: The Detailed Tracking audit category determines whether to audit detailed tracking information for events, such as program activation, process exit, handle duplication, and indirect object access. This setting is focused on RPC events.",,,,,,
CCE-9494-6,The 'Network Security: Restrict NTLM: Incoming NTLM traffic' setting should be configured correctly.,Allow all/Deny all domain accounts/Deny all accounts,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Security: Restrict NTLM: Incoming NTLM traffic 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\RestrictReceivingNTLMTraffic",,,Worksheet: Computer Policy Settings; Row: 151,Setting Index #927: This policy setting allows you to deny or allow incoming NTLM traffic.,,,,,,
CCE-9496-1,The 'MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)' setting should be configured correctly.,allowed/ignored when IP forwarding is enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing) 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\DisableIPSourceRouting",,CCE-564,Worksheet: Computer Policy Settings; Row: 95,Setting Index #112: The entry appears as MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing) in the SCE.,,"Rule 'mss_disableipsourcerouting_ip_source_routing_protection_level'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:123'
",,,
CCE-9498-7,Auditing of 'Account Management: Computer Account Management' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1070,Worksheet: Audit Policy Settings; Row: 43,Setting Index #402: This policy setting audits Computer Account Management events.,,,,,,
CCE-9500-0,The 'Retain old events' setting should be configured correctly for the security log.,enabled/disabled,"(1) GPO: Computer Configuration\Administrative Templates\Windows Components\Event Log Service\Security\Retain old events 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\EventLog\Security\Retain security log",,,Worksheet: Computer Policy Settings; Row: 205,Setting Index #516: This policy requires Windows Vista or later versions of Windows,,,,,,
CCE-9501-8,The 'MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning' setting should be configured correctly.,log capacity threshold as a percentage,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning 
(2) Registry Key: HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Eventlog\Security\WarningLevel",,CCE-125,Worksheet: Computer Policy Settings; Row: 106,Setting Index #128: The entry appears as MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning in the SCE.,,"Rule 'mss_warninglevel_percentage_threshold_for_the_security_event_log_at_which_the_system_will_generate_a_warning'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:139'
",,,
CCE-9502-6,Auditing of 'Account Logon: Kerberos Authentication Service' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,,Worksheet: Audit Policy Settings; Row: 53,Setting Index #518: The Account Logon audit category generates events for credential validation. ,,,,,,
CCE-9503-4,The 'Network access: Sharing and security model for local accounts' setting should be configured correctly.,Classic/Guest only,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Sharing and security model for local accounts 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\ForceGuest",,CCE-343,Worksheet: Computer Policy Settings; Row: 115,Setting Index #139: This policy setting determines how network logons that use local accounts are authenticated.,,"Rule 'network_access_sharing_and_security_model_for_local_accounts'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:95'
",,,
CCE-9506-7,User-intiated solicitations for remote assistance (aka the 'Solicited Remote Assistance' setting) should be enabled or disabled as appropriate.,enabled/disabled,"(1) GPO: Computer Configuration\Administrative Templates\System\Remote Assistance\Solicited Remote Assistance 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Windows NT\Terminal Services\fAllowToGetHelp",,CCE-859,Worksheet: Computer Policy Settings; Row: 179,Setting Index #234: This policy setting determines whether remote assistance may be solicited from computers running Windows operating systems in your environment.,,"Rule 'solicited_remote_assistance'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:249'
",,,
CCE-10519-7,The 'Permit remote control of this computer' option for the 'Solicited Remote Assistance' setting should be configured correctly.,Allow helpers to remotely control the computer/Allow helpers to only view the computer,(1) GPO: Computer Configuration\Administrative Templates\System\Remote Assistance\Solicited Remote Assistance,,,Worksheet: Computer Policy Settings; Row: 179,Setting Index #234: This policy setting determines whether remote assistance may be solicited from computers running Windows operating systems in your environment.,,,,,,
CCE-10753-2,The 'Maximum ticket time (value)' option for the 'Solicited Remote Assistance' setting should be configured correctly.,time value,(1) GPO: Computer Configuration\Administrative Templates\System\Remote Assistance\Solicited Remote Assistance,,,Worksheet: Computer Policy Settings; Row: 179,Setting Index #234: This policy setting determines whether remote assistance may be solicited from computers running Windows operating systems in your environment.,,,,,,
CCE-10312-7,The 'Maximum ticket time (units)' option for the 'Solicited Remote Assistance' setting should be configured correctly.,time units,(1) GPO: Computer Configuration\Administrative Templates\System\Remote Assistance\Solicited Remote Assistance,,,Worksheet: Computer Policy Settings; Row: 179,Setting Index #234: This policy setting determines whether remote assistance may be solicited from computers running Windows operating systems in your environment.,,,,,,
CCE-9929-1,The 'Method for sending e-mail invitations' option for the 'Solicited Remote Assistance' setting should be configured correctly.,Mailto/Simple MAPI,(1) GPO: Computer Configuration\Administrative Templates\System\Remote Assistance\Solicited Remote Assistance,,,Worksheet: Computer Policy Settings; Row: 179,Setting Index #234: This policy setting determines whether remote assistance may be solicited from computers running Windows operating systems in your environment.,,,,,,
CCE-9509-1,Windows Firewall should allow or block outbound connections by default as appropriate for the Domain Profile.,allow/block,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Domain Profile\Windows Firewall: Domain: Outbound connections 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsFirewall\DomainProfile\DefaultOutboundAction",,CCE-485,Worksheet: Computer Policy Settings; Row: 156,Setting Index #185: This setting determines the behavior for outbound connections that do not match an outbound firewall rule.,,,,,,
CCE-9518-2,The 'Do not allow drive redirection' setting should be configured correctly.,enabled/disabled ,"(1) GPO: Computer Configuration\Administrative Templates\Windows Components\Terminal Services\Terminal Server\Device and Resource Redirection\Do not allow drive redirection 
(2) Registry Key: HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\fDisableCdm",,CCE-648,Worksheet: Computer Policy Settings; Row: 199,Setting Index #269: This policy setting prevents users from sharing the local drives on their client computers to Terminal Servers that they access.,,,,,,
CCE-9520-8,Auditing of 'System: System Integrity' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-856,Worksheet: Audit Policy Settings; Row: 7,Setting Index #365: This policy setting in the System audit category determines whether to audit System Integrity changes on computers that are running Windows Vista.,,,,,,
CCE-9521-6,Auditing of 'Logon-Logoff: Special Logon' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1038,Worksheet: Audit Policy Settings; Row: 15,Setting Index #375: This audit category generates events that record the creation and destruction of logon sessions. This setting targets the special settings defined in the Windows Vista Security Guide.,,,,,,
CCE-9522-4,Unicast response to multicast or broadcast requests should be enabled or disabled as appropriate for the Private Profile.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile\Windows Firewall: Private: Allow unicast response 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile\DisableUnicastResponsesToMulticastBroadcast",,CCE-70,Worksheet: Computer Policy Settings; Row: 165,Setting Index #194: This is an advanced security setting for the Windows Firewall that you can use to allow unicast responses on computers running Windows Vista.,,,,,,
CCE-9525-7,The 'Network Security: Restrict NTLM: NTLM authentication in this domain' setting should be configured correctly.,Disabled/Deny for domain accounts to domain servers/deny for domain accounts/deny for domain servers/Deny all,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Security: Restrict NTLM: NTLM authentication in this domain 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\RestrictNTLMInDomain",,,Worksheet: Computer Policy Settings; Row: 153,Setting Index #928: This policy setting allows you to deny or allow NTLM authentication within a domain from this domain controller. This policy does not affect interactive logon to this domain controller.,,,,,,
CCE-9526-5,Auditing of 'DS Access: Detailed Directory Service Replication' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1186,Worksheet: Audit Policy Settings; Row: 48,Setting Index #410: This policy setting in the DS Access audit category enables domain controllers to report detailed information about  information that replicates between domain controllers.,,,,,,
CCE-9528-1,The 'Turn off Autoplay' setting should be configured correctly.,All drives/CD-ROM drives/Disabled,"(1) GPO: Computer Configuration\Administrative Templates\Windows Components\AutoPlay Policies\Turn off Autoplay 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun",,CCE-44,Worksheet: Computer Policy Settings; Row: 189,"Setting Index #244: Autoplay starts to read from a drive as soon as you insert media in the drive, which causes the setup file for programs or audio media to start immediately.",,"Rule 'turn_off_autoplay'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:259'
",,,
CCE-9531-5,The 'Network access: Allow anonymous SID/Name translation' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Local Policies\Security Options\Network access: Allow anonymous SID/Name translation 
(2) WMI: Namespace = root\rsop\computer; Class = RSOP_SecuritySettingBoolean; Property = Setting; Where = KeyName='LSAAnonymousNameLookup' and precedence=1",,CCE-953,Worksheet: Computer Policy Settings; Row: 56,"Setting Index #129: This policy setting determines whether an anonymous user can request security identifier (SID) attributes for another user, or use a SID to obtain its corresponding user name. ",,"Rule 'network_access_allow_anonymous_sid_name_translation'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:85'
",,,
CCE-9532-3,The 'Network Security: Configure encryption types allowed for Kerberos' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Security: Configure encryption types allowed for Kerberos 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\Kerberos\Parameters\SupportedEncryptionTypes",,,Worksheet: Computer Policy Settings; Row: 146,Setting Index #922: This policy setting allows you to set the encryption types that Kerberos is allowed to use.,,"Rule 'network_security_configure_encryption_types_allowed_for_kerberos'
",,,,
CCE-9534-9,The 'Require message integrity' option for the 'Network security: Minimum session security for NTLM SSP based (including secure RPC) clients' setting should be enabled or disabled as appropriate.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Minimum session security for NTLM SSP based (including secure RPC) clients 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec",,CCE-674,Worksheet: Computer Policy Settings; Row: 119,Setting Index #144: This policy setting determines the minimum application-to-application communications security standards for client computers.,,"Rule 'network_security_minimum_session_security_for_ntlm_ssp_based_including_secure_rpc_clients'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:104'
",,,
CCE-10887-8,The 'Require message confidentiality' option for the 'Network security: Minimum session security for NTLM SSP based (including secure RPC) clients' setting should be enabled or disabled as appropriate.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Minimum session security for NTLM SSP based (including secure RPC) clients 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec",,CCE-674,Worksheet: Computer Policy Settings; Row: 119,Setting Index #144: This policy setting determines the minimum application-to-application communications security standards for client computers.,,,,,,
CCE-10777-1,The 'Require NTLMv2 session security' option for the 'Network security: Minimum session security for NTLM SSP based (including secure RPC) clients' setting should be enabled or disabled as appropriate.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Minimum session security for NTLM SSP based (including secure RPC) clients 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec",,CCE-674,Worksheet: Computer Policy Settings; Row: 119,Setting Index #144: This policy setting determines the minimum application-to-application communications security standards for client computers.,,,,,,
CCE-10904-1,The 'Require 128-bit encryption' option for the 'Network security: Minimum session security for NTLM SSP based (including secure RPC) clients' setting should be enabled or disabled as appropriate.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Minimum session security for NTLM SSP based (including secure RPC) clients 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec",,CCE-674,Worksheet: Computer Policy Settings; Row: 119,Setting Index #144: This policy setting determines the minimum application-to-application communications security standards for client computers.,,,,,,
CCE-9540-6,The 'Network access: Restrict anonymous access to Named Pipes and Shares' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Restrict anonymous access to Named Pipes and Shares 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\restrictnullsessaccess",,CCE-638,Worksheet: Computer Policy Settings; Row: 113,"Setting Index #137: When enabled, this policy setting restricts anonymous access to only those shares and pipes that are named in the Network access: Named pipes that can be accessed anonymously and Network access: Shares that can be accessed anonymously settings.",,"Rule 'network_access_restrict_anonymous_access_to_named_pipes_and_shares'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:93'
",,,
CCE-9542-2,Auditing of 'Account Management: User Account Management' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1043,Worksheet: Audit Policy Settings; Row: 47,Setting Index #401: This policy setting audits Account Management events.,,,,,,
CCE-9545-5,Auditing of 'Object Access: Other Object Access Events' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1026,Worksheet: Audit Policy Settings; Row: 25,"Setting Index #387: This settings determines whether to audit the event of a user who accesses an object that has a specified system access control list (SACL), effectively enabling auditing to take place. It is targeted to Other Object Access events.",,,,,,
CCE-9556-2,The 'Network Security: Restrict NTLM: Outgoing NTLM traffic to remote servers' setting should be configured correctly.,Allow all/Audit all/Deny all,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Security: Restrict NTLM: Outgoing NTLM traffic to remote servers 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\RestrictSendingNTLMTraffic",,,Worksheet: Computer Policy Settings; Row: 152,Setting Index #929: This policy setting allows you to deny or audit outgoing NTLM traffic from this Windows 7 or this Windows Server 2008 R2 computer to any Windows remote server.,,,,,,
CCE-9559-6,The 'Turn off the Windows Messenger Customer Experience Improvement Program' setting should be configured correctly.,enabled/disabled,"(1) GPO: Computer Configuration\Administrative Templates\System\Internet Communication Management\Internet Communication settings\Turn off the Windows Messenger Customer Experience Improvement Program 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\CEIP",,CCE-722,Worksheet: Computer Policy Settings; Row: 187,Setting Index #242: This policy setting specifies whether Windows Messenger can collect anonymous information about how the Windows Messenger software and service is used. ,,"Rule 'turn_off_the_windows_messenger_customer_experience_improvement_program'
","Definition 'oval:gov.nist.usgcb.windowsseven:def:241'
",,,
CCE-9562-0,Auditing of 'Detailed Tracking: Process Creation' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-913,Worksheet: Audit Policy Settings; Row: 33,"Setting Index #394: The Detailed Tracking audit category determines whether to audit detailed tracking information for events such as program activation, process exit, handle duplication, and indirect object access. This setting deals with Process Creation.",,,,,,
CCE-9569-5,Auditing of 'Object Access: Filtering Platform Connection' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-744,Worksheet: Audit Policy Settings; Row: 21,"Setting Index #386: This setting determines whether to audit the event of a user who attempts to access an object that has a specified system access control list (SACL), effectively enabling auditing to take place. It is targeted to connections to the Filtering Platform.",,,,,,
CCE-9579-4,The 'System settings: Optional subsystems' setting should be configured correctly.,List of subsystems,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\System settings: Optional subsystems 
(2) Registry Key: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\SubSystems\optional",,CCE-48,Worksheet: Computer Policy Settings; Row: 137,Setting Index #155: This policy setting determines which subsystems are used to support applications in your environment.,,,,,,
CCE-9586-9,Auditing of 'System: Other System Events' events on success should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1332,Worksheet: Audit Policy Settings; Row: 4,Setting Index #367: This policy setting in the System audit category determines whether to audit Other System events on computers that are running Windows Vista or later versions of Windows.,,,,,,
CCE-9588-5,Windows Firewall should allow or block outbound connections by default as appropriate for the Public Profile.,allow/block,"(1) GPO: Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Windows Firewall: Public: Outbound connections 
(2) Registry Key: HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsFirewall\PublicProfile\DefaultOutboundAction",,CCE-342,Worksheet: Computer Policy Settings; Row: 170,"Setting Index #199: This setting determines the behavior for outbound connections that do not match an outbound firewall rule. If Outbound connections are set to Block and deploy the firewall policy by using a GPO,  cannot receive subsequent Group Policy updates.",,,,,,
CCE-9591-9,Auditing of 'Account Management: Application Group Management' events on failure should be enabled or disabled as appropriate.,enabled/disabled,(1) Commandline: auditpol.exe,,CCE-1016,Worksheet: Audit Policy Settings; Row: 42,Setting Index #405: This policy setting audits Application Group Management events.,,,,,,
