Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
CCE-11983-4,"The ""Prevent press and hold"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Tablet PC\Hardware Buttons\Prevent press and hold
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\TabletPC",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12108-7,"The ""Prevent Quick Launch Toolbar Shortcut Creation"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Media Player\Prevent Quick Launch Toolbar Shortcut Creation
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaPlayer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11026-2,"The ""Prevent restoring local previous versions"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Explorer\Previous Versions\Prevent restoring local previous versions
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PreviousVersions",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11323-3,"The ""Prevent restoring previous versions from backups"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Explorer\Previous Versions\Prevent restoring previous versions from backups
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PreviousVersions",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10908-2,"The ""Prevent restoring remote previous versions"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Explorer\Previous Versions\Prevent restoring remote previous versions
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PreviousVersions",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10384-6,"The ""Prevent Roaming Profile changes from propagating to the server"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Prevent Roaming Profile changes from propagating to the server
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10691-4,"The ""Prevent the computer from joining a homegroup"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\HomeGroup\Prevent the computer from joining a homegroup
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\HomeGroup",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11765-5,"The ""Prevent Video Smoothing"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Media Player\Prevent Video Smoothing
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaPlayer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10544-5,"The ""Prevent Windows Anytime Upgrade from running."" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Anytime Upgrade\Prevent Windows Anytime Upgrade from running.
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\WAU",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11336-5,"The ""Prevent Windows from sending an error report when a device driver requests additional software during installation"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Device Installation\Prevent Windows from sending an error report when a device driver requests additional software during installation
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11052-8,"The ""Prevent Windows Media DRM Internet Access"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Media Digital Rights Management\Prevent Windows Media DRM Internet Access
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WMDRM",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11475-1,"The ""Primary DNS Suffix"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Primary DNS Suffix
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\System\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10931-4,"The ""Primary DNS Suffix Devolution"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Primary DNS Suffix Devolution
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11157-5,"The ""Primary DNS Suffix Devolution Level"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Primary DNS Suffix Devolution Level
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11383-7,"The ""Printer browsing"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Printers\Printer browsing
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Printers",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10951-2,"The ""Prioritize all digitally signed drivers equally during the driver ranking and selection process"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Device Installation\Prioritize all digitally signed drivers equally during the driver ranking and selection process
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11072-6,"The ""Priority Set in the DC Locator DNS SRV Records"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Net Logon\DC Locator DNS Records\Priority Set in the DC Locator DNS SRV Records
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Netlogon\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11155-9,"The ""Prohibit Access of the Windows Connect Now wizards"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Windows Connect Now\Prohibit Access of the Windows Connect Now wizards
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WCN\UI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11599-8,"The ""Prohibit Flyweight Patching"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit Flyweight Patching
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12074-1,"The ""Prohibit installation and configuration of Network Bridge on your DNS domain network"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Network Connections\Prohibit installation and configuration of Network Bridge on your DNS domain network
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12011-3,"The ""Prohibit installing or uninstalling color profiles"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Color System\Prohibit installing or uninstalling color profiles
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsColorSystem",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11468-6,"The ""Prohibit non-administrators from applying vendor signed updates"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit non-administrators from applying vendor signed updates
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11118-7,"The ""Prohibit patching"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit patching
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11498-3,"The ""Prohibit removal of updates"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit removal of updates
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10670-8,"The ""Prohibit rollback"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit rollback
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11077-5,"The ""Prohibit Use of Restart Manager"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Prohibit Use of Restart Manager
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11711-9,"The ""Prompt for credentials on the client computer"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Connection Client\Prompt for credentials on the client computer
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11122-9,"The ""Prompt user when a slow network connection is detected"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Prompt user when a slow network connection is detected
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11338-1,"The ""Propagation of extended error information"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Remote Procedure Call\Propagation of extended error information
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Rpc",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11564-2,"The ""Provide information about previous logons to client computers"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\KDC\Provide information about previous logons to client computers
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\KDC\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11258-1,"The ""Provide the unique identifiers for your organization"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\BitLocker Drive Encryption\Provide the unique identifiers for your organization
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\FVE",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12150-9,"The ""Prune printers that are not automatically republished"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Printers\Prune printers that are not automatically republished
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Printers",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11698-8,"The ""Qualitative service type"" Layer-3 Differentiated Services Code Point (DSCP) value should be configured correctly for packets that conform to the flow specification.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\QoS Packet Scheduler\DSCP value of conforming packets\Qualitative service type
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Psched\DiffservByteMappingConforming",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11192-2,"The ""Qualitative service type"" Layer-3 Differentiated Services Code Point (DSCP) value should be configured correctly for packets that do not conform to the flow specification.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\QoS Packet Scheduler\DSCP value of non-conforming packets\Qualitative service type
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Psched\DiffservByteMappingNonConforming",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11479-3,"The ""Qualitative service type"" link layer (Layer-2) priority value should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\QoS Packet Scheduler\Layer-2 priority value\Qualitative service type
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Psched\UserPriorityMapping",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10977-7,"The ""Redirect only the default client printer"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Printer Redirection\Redirect only the default client printer
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12083-2,"The ""Reduce Display Brightness (On Battery)"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Power Management\Video and Display Settings\Reduce Display Brightness (On Battery)
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\17aaa29b-8b43-4b94-aafe-35f64daaf1ee",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11199-7,"The ""Reduce Display Brightness (Plugged In)"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Power Management\Video and Display Settings\Reduce Display Brightness (Plugged In)
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\17aaa29b-8b43-4b94-aafe-35f64daaf1ee",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11053-6,"The ""Refresh Interval of the DC Locator DNS Records"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Net Logon\DC Locator DNS Records\Refresh Interval of the DC Locator DNS Records
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Netlogon\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10579-1,"The ""Register DNS records with connection-specific DNS suffix"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Register DNS records with connection-specific DNS suffix
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11063-5,"The ""Register PTR Records"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Register PTR Records
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11086-6,"The ""Registration Refresh Interval"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Registration Refresh Interval
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12754-8,"The ""Registry policy processing"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Group Policy\Registry policy processing
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11773-9,"The ""Removable Disks: Deny execute access"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Removable Storage Access\Removable Disks: Deny execute access
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\RemovableStorageDevices\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12029-5,"The ""Removable Disks: Deny read access"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Removable Storage Access\Removable Disks: Deny read access
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\RemovableStorageDevices\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10469-5,"The ""Removable Disks: Deny write access"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Removable Storage Access\Removable Disks: Deny write access
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\RemovableStorageDevices\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11997-4,"The ""Remove ""Disconnect"" option from Shut Down dialog"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment\Remove ""Disconnect"" option from Shut Down dialog
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11911-5,"The ""Remove browse dialog box for new source"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Remove browse dialog box for new source
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12200-2,"The ""Remove 'Make Available Offline'"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Offline Files\Remove 'Make Available Offline'
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\NetCache",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11182-3,"The ""Remove Program Compatibility Property Page"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Application Compatibility\Remove Program Compatibility Property Page
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\AppCompat",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12585-6,"The ""Remove users ability to invoke machine policy refresh"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Group Policy\Remove users ability to invoke machine policy refresh
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11421-5,"The ""Remove Windows Security item from Start menu"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment\Remove Windows Security item from Start menu
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12260-6,"The ""Report when logon server was not available during user logon"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Logon Options\Report when logon server was not available during user logon
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11308-4,"The ""Re-prompt for restart with scheduled installations"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Update\Re-prompt for restart with scheduled installations
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate\AU",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12088-1,"The ""Require a Password When a Computer Wakes (On Battery)"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Power Management\Sleep Settings\Require a Password When a Computer Wakes (On Battery)
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11651-7,"The ""Require a Password When a Computer Wakes (Plugged In)"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Power Management\Sleep Settings\Require a Password When a Computer Wakes (Plugged In)
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10791-2,"The ""Require a PIN to access data on devices running Microsoft firmware"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows SideShow\Require a PIN to access data on devices running Microsoft firmware
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\SideShow",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11933-9,"The ""Require additional authentication at startup"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Require additional authentication at startup
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\FVE",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11610-3,"The ""Require domain users to elevate when setting a network's location"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Network Connections\Require domain users to elevate when setting a network's location
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11368-8,"The ""Require secure RPC communication"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Security\Require secure RPC communication
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11919-8,"The ""Require strict KDC validation"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Kerberos\Require strict KDC validation
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\Kerberos\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
