Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-3395-1,Private Profile - Inbound Connections,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\DefaultInboundAction",,CCE-29,Private-Profile-Inbound-Connections,oval:com.secure-elements.oval:def:6523,,,private_profile_inbound_connections,oval:gov.nist.fdcc.vistafirewall:def:6523,,
CCE-3166-6,Private Profile - Outbound Connections,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\DefaultOutboundAction",,CCE-32,Private-Profile-Outbound-Connections,oval:com.secure-elements.oval:def:6524,,,private_profile_outbound_connections,oval:gov.nist.fdcc.vistafirewall:def:6524,,
CCE-3417-3,User notifications when a program is blocked from receiving inbound connections by Windows Firewall should be enabled or disabled as appropriate for the Private Profile.,(1) yes/no/not configured,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\DisableNotifications",,CCE-38,Private-Profile-Display-Notification,oval:com.secure-elements.oval:def:6525,,,private_profile_display_notification,oval:gov.nist.fdcc.vistafirewall:def:6525,,
CCE-2924-9,Unicast response to multicast or broadcast requests should be enabled or disabled as appropriate for the Private Profile.,(1) enabled/disabled,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\DisableUnicastResponsesToMulticastBroadcast",,CCE-70,Private-Profile-Allow-Unicast-Response,oval:com.secure-elements.oval:def:6526,,,private_profile_allow_unicast_response,oval:gov.nist.fdcc.vistafirewall:def:6526,,
CCE-3360-5,Private Profile - Apply Local Firewall Rules,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\AllowLocalPolicyMerge",,CCE-117,Private-Profile-Apply-Local-Firewall-Rules,oval:com.secure-elements.oval:def:6527,,,private_profile_apply_local_firewall_rules,oval:gov.nist.fdcc.vistafirewall:def:6527,,
CCE-2854-8,Private Profile - Apply Local Connection Security Rules,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile\AllowLocalIPsecPolicyMerge",,CCE-199,Private-Profile-Apply-Local-Connection-Security-Rules,oval:com.secure-elements.oval:def:6528,,,private_profile_apply_local_connection_security_rules,oval:gov.nist.fdcc.vistafirewall:def:6528,,
CCE-3246-6,Public Profile- Firewall State,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\EnableFirewall",,CCE-295,Public-Profile-Firewall-State,oval:com.secure-elements.oval:def:6529,,,public_profile_firewall_state,oval:gov.nist.fdcc.vistafirewall:def:6529,,
CCE-3263-1,Public Profile - Inbound Connections,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\DefaultInboundAction",,CCE-338,Public-Profile-Inbound-Connections,oval:com.secure-elements.oval:def:6530,,,public_profile_inbound_connections,oval:gov.nist.fdcc.vistafirewall:def:6530,,
CCE-3351-4,Public Profile - Outbound Connections,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\DefaultOutboundAction",,CCE-342,Public-Profile-Outbound-Connections,oval:com.secure-elements.oval:def:6531,,,public_profile_outbound_connections,oval:gov.nist.fdcc.vistafirewall:def:6531,,
CCE-2998-3,User notifications when a program is blocked from receiving inbound connections by Windows Firewall should be enabled or disabled as appropriate for the Public Profile.,(1) yes/no/not configured,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\DisableNotifications",,CCE-390,Public-Profile-Display-Notification,oval:com.secure-elements.oval:def:6532,,,public_profile_display_notification,oval:gov.nist.fdcc.vistafirewall:def:6532,,
CCE-2641-9,Unicast response to multicast or broadcast requests should be enabled or disabled as appropriate for the Public Profile.,(1) enabled/disabled,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\DisableUnicastResponsesToMulticastBroadcast",,CCE-414,Public-Profile-Allow-Unicast-Response,oval:com.secure-elements.oval:def:6533,,,public_profile_allow_unicast_response,oval:gov.nist.fdcc.vistafirewall:def:6533,,
CCE-2650-0,Public Profile - Apply Local Firewall Rules,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\AllowLocalPolicyMerge",,CCE-421,Public-Profile-Apply-Local-Firewall-Rules,oval:com.secure-elements.oval:def:6534,,,public_profile_apply_local_firewall_rules,oval:gov.nist.fdcc.vistafirewall:def:6534,,
CCE-3426-4,Public Profile - Apply Local Connection Security Rules,,"(1)Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile\Customized Settings 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile\AllowLocalIPsecPolicyMerge",,CCE-437,Public-Profile-Apply-Local-Connection-Security-Rules,oval:com.secure-elements.oval:def:6535,,,public_profile_apply_local_connection_security_rules,oval:gov.nist.fdcc.vistafirewall:def:6535,,
CCE-3320-9,Logon - Do not process the legacy run list,,"(1) Computer Configuration\Administrative Templates\System\Logon 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\DisableLocalMachineRun",,CCE-503,Do-Not-Process-Legacy-Run-List,oval:com.secure-elements.oval:def:6560,,,,,,
CCE-3086-6,Logon - Do not process the run once list,,"(1) Computer Configuration\Administrative Templates\System\Logon 
(2) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\DisableLocalMachineRunOnce",,CCE-583,Do-Not-Process-Run-Once-List,oval:com.secure-elements.oval:def:6561,do_not_process_run_once_list,oval:gov.nist.fdcc.vista:def:6561,,,,
CCE-3452-0,Group Policy - Registry policy processing,,"(1) Computer Configuration\Administrative Templates\System\Group Policy 
(2) HKLM\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}!NoBackgroundPolicy, HKLM\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}!NoGPOListChanges",,CCE-584,Registry-Policy-Processing,oval:com.secure-elements.oval:def:6562,,,,,,
CCE-3364-7,Turn off Internet download for Web publishing and online ordering wizards,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer!NoWebServices",,CCE-691,Turn-off-Internet-download-for-Web-publishing-and-online-ordering-wizards,oval:com.secure-elements.oval:def:6568,Turn-off-Internet-download-for-Web-publishing-and-online-ordering-wizards,oval:gov.nist.fdcc.vista:def:6568,,,,
CCE-3259-9,Turn off the Windows Messenger Customer Experience Improvement Program,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Policies\Microsoft\Messenger\Client!CEIP",,CCE-722,Turn-off-the-Windows-Messenger-Customer-Experience-Improvement-Program,oval:com.secure-elements.oval:def:6569,Turn-off-the-Windows-Messenger-Customer-Experience-Improvement-Program,oval:gov.nist.fdcc.vista:def:6569,,,,
CCE-2778-9,Turn off Search Companion content file updates,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Policies\Microsoft\SearchCompanion!DisableContentFileUpdates",,CCE-818,Turn-off-Search-Companion-content-file-updates,oval:com.secure-elements.oval:def:6570,Turn-off-Search-Companion-content-file-updates,oval:gov.nist.fdcc.vista:def:6570,,,,
CCE-3421-5,Turn off printing over HTTP,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Policies\Microsoft\Windows NT\Printers!DisableHTTPPrinting",,CCE-852,Turn-off-printing-over-HTTP,oval:com.secure-elements.oval:def:6571,Turn-off-printing-over-HTTP,oval:gov.nist.fdcc.vista:def:6571,,,,
CCE-2754-0,Turn off downloading of print drivers over HTTP,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Policies\Microsoft\Windows NT\Printers!DisableWebPnPDownload",,CCE-887,Turn-off-downloading-of-print-drivers-over-HTTP,oval:com.secure-elements.oval:def:6572,turn_off_downloading_of_print_drivers_over_http,oval:gov.nist.fdcc.vista:def:6572,,,,
CCE-3278-9,Turn off Windows Update device driver searching,,"(1) Computer Configuration\Administrative Templates\System\Internet Communication Settings 
(2) HKLM\Software\Policies\Microsoft\Windows\DriverSearching!DontSearchWindowsUpdate",,CCE-927,Turn-off-Windows-Update-device-driver-searching,oval:com.secure-elements.oval:def:6573,Turn-off-Windows-Update-device-driver-searching,oval:gov.nist.fdcc.vista:def:6573,,,,
CCE-2471-1,Enumerate administrator accounts on elevation,,"(1) Computer Configuration\Administrative Templates\System\Credential User Interface 
(2) HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\CredUI\EnumerateAdministrators",,CCE-935,Enumerate-administrator-accounts-on-elevation,oval:com.secure-elements.oval:def:6575,enumerate_administrator_accounts_on_elevation,oval:gov.nist.fdcc.vista:def:6575,,,,
CCE-3310-0,Require trusted path for credential entry,,"(1) Computer Configuration\Administrative Templates\System\Credential User Interface 
(2) HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\CredUI\EnableSecureCredentialPrompting",,CCE-255,Require-trusted-path-for-credential-entry,oval:com.secure-elements.oval:def:6576,,,,,,
CCE-3327-4,Deny all add-ons unless specifically allowed in the Add-on List,,"(1) Computer Configuration\Administrative Templates\Windows Components\Internet Explorer\Security Features\Add-on Management 
(2) HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Ext!RestrictToList",,CCE-466,Deny-all-add-ons-unless-specifically-allowed-in-the-Add-on-List,oval:com.secure-elements.oval:def:6594,,,,,,
CCE-2975-1,"The ""Do not allow passwords to be saved"" setting should be configured correctly for Terminal Services.",,"(1) Computer Configuration\Administrative Templates\Windows Components\Terminal Services\Remote Desktop Connection 
(2) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\DisablePasswordSaving",,CCE-976,Do-not-allow-passwords-to-be-saved,oval:com.secure-elements.oval:def:6596,Do-not-allow-passwords-to-be-saved,oval:gov.nist.fdcc.vista:def:6596,,,,
CCE-2874-6,"The ""Do not allow drive redirection"" setting should be configured correctly for Terminal Services.",,"(1) Computer Configuration\Administrative Templates\Windows Components\Terminal Services\Terminal Server\Device and Resource Redirection 
(2) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services!fDisableCdm",,CCE-648,Do-not-allow-drive-redirection,oval:com.secure-elements.oval:def:6598,,,,,,
CCE-3415-7,Access to registry editing tools is set correctly.,,"(1) User Configuration\Administrative Templates\System 
(2) HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\System\DisableRegistryTools",,CCE-405,,oval:com.secure-elements.oval:def:6500,,,,,,
CCE-3169-0,Prompt for password on resume from hibernate/suspend is set correctly.,,"(1) User Configuration\Administrative Templates\System\Power Mangement 
(2) HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System\Power\PromptPasswordOnResume",,CCE-509,Prompt-for-password-on-resume-from-hibernate-suspend,oval:com.secure-elements.oval:def:6714,prompt_for_password_on_resume_from_hibernate_suspend,oval:gov.nist.fdcc.vista:def:6714,,,,
CCE-3437-1,Do not preserve zone information in file attachments is set correcly.,,"(1) User Configuration\Administrative Templates\System\Attachment Manager 
(2) HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Attachments\SaveZoneInformation",,CCE-12,Do-not-preserve-zone-information-in-file-attachments,oval:com.secure-elements.oval:def:6502,do_not_preserve_zone_information_in_file_attachments,oval:gov.nist.fdcc.vista:def:6502,,,,
CCE-2979-3,Hide mechanisms to remove zone information is set correcly.,,"(1) User Configuration\Administrative Templates\System\Attachment Manager 
(2) HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Attachments\HideZoneInfoOnProperties",,CCE-58,Hide-mechanisms-to-remove-zone-information,oval:com.secure-elements.oval:def:6503,hide_mechanisms_to_remove_zone_information,oval:gov.nist.fdcc.vista:def:6503,,,,
CCE-3300-1,Notify antivirus programs when opening attachments is set correcly.,,"(1) User Configuration\Administrative Templates\System\Attachment Manager 
(2) HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Attachments\ScanWithAntiVirus",,CCE-372,Notify-antivirus-programs-when-opening-attachments,oval:com.secure-elements.oval:def:6504,notify_antivirus_programs_when_opening_attachments,oval:gov.nist.fdcc.vista:def:6504,,,,
CCE-3305-0,Outlook Express attachment blocking is set correctly. ,,"(1) User Configuration\Administrative Templates\Windows Components\Internet Explorer 
(2) HKEY_CURRENT_USER\Software\Microsoft\Outlook Express\BlockExeAttachments",,CCE-886,,oval:com.secure-elements.oval:def:6505,,,,,,
CCE-3450-4,Audit: Force audit policy subcategory settings are set correcly.,,"(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options 
(2) HKEY_LOCAL_MACHINE\System\Currentcontrolset\Control\Lsa\SCENoApplyLegacyAuditPolicy",,CCE-111,override-audit-policy-settings,oval:com.secure-elements.oval:def:6026,override-audit-policy-settings,oval:gov.nist.fdcc.vista:def:6026,,,,
CCE-3102-1,"The ""Log Access For Setup Log"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\EventLog\Setup\ChannelAccess,,CCE-1044,Log-Access-For-Setup-Log,oval:com.secure-elements.oval:def:6701,,,,,,
CCE-3388-6,The startup type of the Windows Search service should be configured correctly.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Eventlog\Application\Windows Search Service\Start,,CCE-84,Windows-Search,oval:com.secure-elements.oval:def:6148,,,,,,
CCE-3270-6,The startup type of Microsoft Peer-to-Peer Networking Services should be configured correctly.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Peernet\Disabled,,CCE-86,Turn-Off-Microsoft-Peer-to-Peer-Networking-Services,oval:com.secure-elements.oval:def:6662,turn_off_microsoft_peer_to_peer_networking_services,oval:gov.nist.fdcc.vista:def:6662,,,,
CCE-3045-2,"The ""Prohibit Access of the Windows Connect Now Wizards"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WCN\UI\DisableWcnUi,,CCE-629,Prohibit-Access-of-the-Windows-Connect-Now-Wizards,oval:com.secure-elements.oval:def:6665,prohibit_access_of_the_windows_connect_now_wizards,oval:gov.nist.fdcc.vista:def:6666,,,,
CCE-3331-6,"The ""Allow remote access to the PnP interface"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings\AllowRemoteRPC,,CCE-593,Allow-remote-access-to-the-PnP-interface,oval:com.secure-elements.oval:def:6667,allow_remote_access_to_the_pnp_interface,oval:gov.nist.fdcc.vista:def:6667,,,,
CCE-3464-5,"The ""Do not create system restore point when new device driver installed"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings\DisableSystemRestore,,CCE-849,Do-not-create-system-restore-point-when-new-device-driver-installed,oval:com.secure-elements.oval:def:6668,do_not_create_system_restore_point_when_new_device_driver_installed,oval:gov.nist.fdcc.vista:def:6668,,,,
CCE-3468-6,"The ""Do not send a Windows Error Report when a generic driver is installed on a device"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings\DisableSendGenericDriverNotFoundToWER,,CCE-571,Do-not-send-Windows-Error-Report-when-generic-driver-is-installed-on-device,oval:com.secure-elements.oval:def:6669,do_not_send_windows_error_report_when_generic_driver_is_installed_on_device,oval:gov.nist.fdcc.vista:def:6669,,,,
CCE-3362-1,"The ""Turn Off Access to All Windows Update Feature"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate\DisableWindowsUpdateAccess,,CCE-91,Turn-Off-Access-to-All-Windows-Update-Feature,oval:com.secure-elements.oval:def:6673,,,,,,
CCE-3454-6,"The ""Turn Off Automatic Root Certificates Update"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\SystemCertificates\AuthRoot\DisableRootAutoUpdate,,CCE-858,Turn-Off-Automatic-Root-Certificates-Update,oval:com.secure-elements.oval:def:6674,turn_off_automatic_root_certificates_update,oval:gov.nist.fdcc.vista:def:6674,,,,
CCE-3348-0,"The ""Turn Off Event Views 'Events.asp' Links"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\EventViewer\MicrosoftEventVwrDisableLinks,,CCE-263,Turn-Off-Event-Views-Events.asp-Links,oval:com.secure-elements.oval:def:6675,turn_off_event_views_events.asp_links,oval:gov.nist.fdcc.vista:def:6675,,,,
CCE-2868-8,"The ""Turn Off Handwriting Reconition Error Reporting"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\HandwritingErrorReports\PreventHandwritingErrorReports,,CCE-430,Turn-Off-Handwriting-Reconition-Error-Reporting,oval:com.secure-elements.oval:def:6676,turn_off_handwriting_reconition_error_reporting,oval:gov.nist.fdcc.vista:def:6676,,,,
CCE-2877-9,"The ""Turn Off Help and Support Center ""Did You Know?"" Content"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PCHealth\HelpSvc\Headlines,,CCE-756,Turn-Off-Help-and-Support-Center-Did-you-Know-Content,oval:com.secure-elements.oval:def:6677,,,,,,
CCE-3406-6,"The ""Turn Off Help and Support Center Microsoft Knowledge Base Search"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PCHealth\HelpSvc\MicrosoftKBSearchs,,CCE-1029,Turn-Off-Help-and-Support-Center-Microsoft-Knowledge-Base-Search,oval:com.secure-elements.oval:def:6678,,,,,,
CCE-3432-2,"The ""Turn Off Internet Connection Wizard if URL Connection is Referring to Microsoft.com"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Internet Connection Wizard\ExitOnMSICW,,CCE-1055,Turn-Off-Internet-Connection-Wizard-if-URL-Connection-is-Referring-to-Microsoft.com,oval:com.secure-elements.oval:def:6679,turn_off_internet_connection_wizard_if_url_connection_is_referring_to_microsoft.com,oval:gov.nist.fdcc.vista:def:6679,,,,
CCE-2697-1,"The ""Turn Off Internet File Association Service"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoInternetOpenWith,,CCE-1064,Turn-Off-Internet-File-Association-Service,oval:com.secure-elements.oval:def:6680,Turn-Off-Internet-File-Association-Service,oval:gov.nist.fdcc.vista:def:6680,,,,
CCE-3093-2,"The ""Turn Off Registration if URL Connection is Referring to Microsoft.com"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Registration Wizard Control\NoRegistration,,CCE-88,Turn-Off-Registration-if-URL-Connection-is-Referring-to-Microsoft.com,oval:com.secure-elements.oval:def:6681,Turn-Off-Registration-if-URL-Connection-is-Referring-to-Microsoft.com,oval:gov.nist.fdcc.vista:def:6681,,,,
CCE-3115-3,"The ""Turn Off the 'Order Prints' Picture Task"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoOnlinePrintsWizard,,CCE-375,Turn-Off-the-Order-Prints-Picture-Task,oval:com.secure-elements.oval:def:6682,Turn-Off-the-Order-Prints-Picture-Task,oval:gov.nist.fdcc.vista:def:6682,,,,
CCE-2477-8,"The ""Turn off the 'Publish to Web' task for files and folders"" setting should be configured correctly.",(1) enabled/disabled,(1) [HKEY_LOCAL_MACHINE | HKEY_CURRENT_USER] \SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoPublishingWizard,,CCE-1009,Turn-off-the-Publish-to-Web-task-for-files-and-folders,oval:com.secure-elements.oval:def:6567,Turn-off-the-Publish-to-Web-task-for-files-and-folders,oval:gov.nist.fdcc.vista:def:6567,,,,
CCE-3403-3,"The ""Turn Off Windows Movies Maker Automatic Codec Downloads"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMovieMaker\CodecDownload,,CCE-1040,Turn-Off-Windows-Movies-Maker-Automatic-Codec-Downloads,oval:com.secure-elements.oval:def:6696,Turn-Off-Windows-Movies-Maker-Automatic-Codec-Downloads,oval:gov.nist.fdcc.vista:def:6696,,,,
CCE-3297-9,"The ""Turn Off Windows Movie Maker Online Web Links"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMovieMaker\WebHelp,,CCE-1062,Turn-Off-Windows-Movie-Maker-Online-Web-Links,oval:com.secure-elements.oval:def:6684,Turn-Off-Windows-Movie-Maker-Online-Web-Links,oval:gov.nist.fdcc.vista:def:6684,,,,
CCE-3385-2,"The ""Turn Off Windows Movie Maker Saving to Online Video Hosting Provider"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMovieMaker\WebPublish,,CCE-93,Turn-Off-Windows-Movie-Maker-Saving-to-Online-Video-Hosting-Provider,oval:com.secure-elements.oval:def:6697,Turn-Off-Windows-Movie-Maker-Saving-to-Online-Video-Hosting-Provider,oval:gov.nist.fdcc.vista:def:6697,,,,
CCE-2781-3,"The ""Don't Display the Getting Started Welcome Screen at Logon"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoWelcomeScreen,,CCE-1020,Do-Not-Display-the-Getting-Started-Welcome-Screen-at-Logon,oval:com.secure-elements.oval:def:6687,Do-Not-Display-the-Getting-Started-Welcome-Screen-at-Logon,oval:gov.nist.fdcc.vista:def:6687,,,,
CCE-2922-3,"The ""Turn off Windows Startup Sound"" setting should be configured correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\DisableStartupSound,,CCE-681,Turn-off-Windows-Startup-Sound,oval:com.secure-elements.oval:def:6688,Turn-off-Windows-Startup-Sound,oval:gov.nist.fdcc.vista:def:6688,,,,
CCE-2821-7,"The ""Require a Password when a Computer Wakes (On Battery)"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51\DCSettingIndex",,CCE-346,Require-a-Password-when-a-Computer-Wakes-On-Battery,oval:com.secure-elements.oval:def:6689,Require-a-Password-when-a-Computer-Wakes-On-Battery,oval:gov.nist.fdcc.vista:def:6689,,,,
CCE-3469-4,"The ""Require a Password when a Computer Wakes (Plugged)"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51\ACSettingIndex",,CCE-1011,Require-a-Password-when-a-Computer-Wakes-Plugged,oval:com.secure-elements.oval:def:6690,Require-a-Password-when-a-Computer-Wakes-Plugged,oval:gov.nist.fdcc.vista:def:6690,,,,
CCE-2742-5,"The ""Allow only Vista or later connections"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Windows NT\Terminal Services\CreateEncryptedOnlyTickets",,CCE-1007,Allow-only-Vista-or-later-connections,oval:com.secure-elements.oval:def:6691,,,,,,
CCE-2887-8,"The ""Customization Warning Messages"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Windows NT\Terminal Services\UseCustomMessages",,CCE-923,Customization-Warning-Messages,oval:com.secure-elements.oval:def:6692,,,,,,
CCE-3407-4,"The ""Turn on bandwidth optimization"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Windows NT\Terminal Services\UseBandwidthOptimization",,CCE-1056,Turn-on-bandwidth-optimization,oval:com.secure-elements.oval:def:6693,,,,,,
CCE-3271-4,"The ""Turn on session logging"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\policies\Microsoft\Windows NT\Terminal Services\LoggingEnabled",,CCE-835,Turn-on-session-logging,oval:com.secure-elements.oval:def:6694,turn_on_session_logging,oval:gov.nist.fdcc.vista:def:6694,,,,
CCE-3288-8,"The ""Prevent IIS Installation"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\IIS\PreventIISInstall",,CCE-474,Prevent-IIS-Installation,oval:com.secure-elements.oval:def:6107,Prevent-IIS-Installation,oval:gov.nist.fdcc.vista:def:6107,,,,
CCE-3434-8,"The ""Turn off Active Help"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Assistance\Client\1.0\NoActiveHelp",,CCE-557,Turn-Off-Active-Help,oval:com.secure-elements.oval:def:6108,,,,,,
