Unnamed: 0,Last modified: 2010-04-20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-2695-5,The correct service permissions for the Alerter service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-669,"Table 3.119 Alerter Service: Disabled (Legacy Client, Enterprise Client, and High Security)",4.1.1. Alerter: Disabled,,,
CCE-3637-6,The correct service permissions for the Automatic Updates service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-889,"Table  3.123 Automatic Updates Service: Automatic (Legacy Client, Enterprise Client, and High Security)",,,,
CCE-3642-6,The correct service permissions for the ClipBook service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-476,,4.1.3 Clipbook: Disabled,,,
CCE-3664-0,The correct service permissions for the Fax service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-87,,4.1.4 Fax Service: Disabled,,,
CCE-3435-5,The correct service permissions for the FTP Publishing service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-4,,4.1.7 FTP Publishing Service: Disabled,,,
CCE-3580-8,The correct service permissions for the IIS Admin service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-792,,4.1.10 IIS Admin Service: Disabled,,,
CCE-3474-4,The correct service permissions for the Indexing service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-444,,4.1.11 Indexing Service: Disabled,,,
CCE-3496-7,The correct service permissions for the Messenger service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-79,,4.1.13 Messenger: Disabled,,,
CCE-3483-5,The correct service permissions for the NetMeeting service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-21,,4.1.15 NetMeeting Remote Desktop Sharing: Disabled,,,
CCE-3254-0,The correct service permissions for the Printer service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-109,,4.1.19 Print Spooler: Disabled (Specialized Security),,,
CCE-3523-8,The startup type of the Remote Access Auto connection Manager service should be correct.  ,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2)  definied by Group Policy  ",,CCE-157,,4.1.20 Remote Access Auto Connection Manager: Disabled,7.6.7 Remote Access Auto Connection Manager Service: (5.064: CAT II) Disabled,,
CCE-3673-1,The correct service permissions for the Remote Desktop Help Session Manager service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-915,,4.1.23 Remote Desktop Help Session Manager: Disabled,,,
CCE-3193-0,The correct service permissions for the Remote Registry service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-219,,4.1.26 Remote Registry Service: Disabled (Specialized Security),,,
CCE-3461-1,The correct service permissions for the SMTP service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-426,,4.1.31 Simple Mail Transfer Protocol: Disabled,,,
CCE-3355-5,The correct service permissions for the SNMP service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-56,,4.1.32 Simple Network Management Protocol Service: Disabled,,,
CCE-2687-2,The correct service permissions for the SNMP Trap service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-521,,4.1.33 Simple Network Management Protocol Trap: Disabled,,,
CCE-3583-2,The correct service permissions for the Telnet service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-944,,4.1.35 Telnet: Disabled,,,
CCE-3226-8,The correct service permissions for the Terminal Services service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-605,,4.1.36 Terminal Services: Disabled (Specialized Security),,,
CCE-3569-1,The correct service permissions for the WWW Publishing service should be assigned.  ,(1) set of accounts (2) list of permissions,"(1) set via Security Templates 
(2)  definied by Group Policy  ",,CCE-143,,4.1.39 World Wide Web Publishing Services: Disabled,,,
CCE-3591-5,The behavior surrounding Anonymous users' abiliity to display lists of SAM accounts and shares should be correct.  ,(1) restricted/unrestricted,"(1)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\RestrictAnonymous 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Do not allow anonymous enumeration of SAM accounts and shares",,CCE-195,"3.86 Network Access: Do not allow anonymous enumeration of SAM accounts and shares: Enabled (Legacy Client, Enterprise Client, and High Security)",3.1.3 Network Access: Do not allow anonymous enumeration of SAM accounts and shares: Enabled (Enterprise and Specialized Security),5.4.6.53 [AP] Restrict Anonymous Network Shares: Network Access: Do not allow anonymous enumeration of SAM accounts: Enabled,"Table 4.19 Security Options: Network Access Setting Recommendations: Do not allow anonymous enumeration of SAM accounts and shares, Enabled (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc782569(WS.10).aspx
CCE-3631-9,The behavior surrounding Anonymous users' abiliity to display lists of SAM accounts should be correct.,(1) restricted/unrestricted,"(1)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\RestrictAnonymousSAM 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Do not allow anonymous enumeration of SAM accounts ",,CCE-318,"3.85 Network Access: Do not allow anonymous enumeration of SAM accounts: Enabled (Legacy Client, Enterprise Client, and High Security)",,,"Table 4.19 Security Options: Network Access Setting Recommendations: Do not allow anonymous enumeration of SAM accounts, Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc740088.aspx
CCE-3402-5,The behavior surrounding Anonymous SID/Name translation should be correct.  ,(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\AnonymousNameLookup  
(2)Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Allow anonymous SID/NAME translation",,CCE-953,Table 2.13 Network Access: Allow anonymous SID/NAME translation: Disabled,3.1.1 Network Access: Allow Anonymous SID/Name Translation: Disabled (Specialized Security),5/4/6/52 Network Access: Allow anonymous SID/Name translation: Disabled,"(1) Table 3.3 Security Options Settings: Microsoft network server: Network Access: Allow anonymous SID/NAME translation, Disabled (Legacy, Enterprise, and Specialized Security)
(2) Table 4.19 Security Options: Network Access Setting Recommendations: Allow anonymous SID/NAME translation, Not defined (Legacy and Enterprise), Disabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc728431.aspx
CCE-3525-3,"The ""Anonymous access to the security event log"" policy should be set correctly.  ",(1) exist/not exist  (2) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security  ,,CCE-653,,,3.5 [M] Access to Security Event Log: Auditors,,
CCE-2908-2,Use of the built-in Guest account should be enabled or disabled as appropriate.,(1) enabled/disabled,"(1) Local Users and Groups MMC  
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Accounts: Guest account status",,CCE-332,,,5.2 Windows Server 2003 Built-in Accounts: (4.048: CAT II) Disabled,"Table 4.12 Security Options: Accounts Setting Recommendations: Guest account status, Disabled (Legacy, Enterprise, and Specialized Security) ",
CCE-2790-4,"The ""Message title for users attempting to log on"" policy should be set correctly.  ",(1) text caption,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\LegalNoticeCaption 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Interactive logon: Message title for users attempting to log on ",,CCE-23,"Table 3.73 Interactive logon: Message title for users attempting to log on: ""It is an offense to continue without proper authorization"" (Legacy Client, Enterprise Client, and High Security)",3.2.1.27 Interactive Logon: Message Title for Users Attmpting to Log On: <Custom or DoJ Approved>,5.4.6.22 [AP] Display Legal Notice: Interactive Logon: Message title for users attempting to log on: US Deparment of Defense Warning Statement,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Message title for users attempting to log on, ""Consult with the relevant people in your organization."" (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc778393.aspx
CCE-3672-3,"The ""Message text for users attempting to log on"" policy should be set correctly.  ",(1) text statement,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\LegalNoticeText 
(2)  Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Interactive logon: Message text for users attempting to log on ",,CCE-829,"Table 3.72 Interactive logon: Message text for users attempting to log on: ""This system is restricted to authorized users. Individuals attempting unauthorized access will be prosecuted. If unauthorized, terminate access now! Clicking on OK indicates your acceptance of the information in the background. (Legacy Client, Enterprise Client, and High Security)",3.2.1.26 Interactive Logon: Message Text for Users Attempting to Log On: <Custom or DoJ Approved>,5.4.6.22 Interactive Logon: Message text for users attempting to log on,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Message text for users attempting to log on, ""Consult with the relevant people in your organization"" (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc779661.aspx
CCE-3690-5,Automatic Logon should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\AutoAdminLogon  ,,CCE-283,,,5.4.6.38 [A] Disable Administrator Automatic Logon: Disabled,"Table 4.29 Other Registry Entry Recommendations: MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended), 0 (Legacy, Enterprise, and Specialized Security)",http://support.microsoft.com/kb/324737
CCE-3597-2,Autoplay on all Drive Types should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun  ,,CCE-44,,,"5.4.6.47 [A] Disable Media Autoplay: MSS: Disable Autorun on all drives: 255, disable Autorun for all drives","Table 4.29 Other Registry Entry Recommendations: MSS: (NoDriveTypeAutoRun) Disable Autorun for all drives (recommended), 0xFF (Legacy, Enterprise and Specialized Security)",http://support.microsoft.com/kb/895108
CCE-3725-9,ICMP Redirects should be properly configured.  ,(1) enabled/ignored,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\ServicesTcpip\Parameters\EnableICMPRedirect  ,,CCE-150,,,5.4.6.41 [A] ICMP Redirects: MSS: (EnablEICMPRedirect) Allow ICMP redirects to override OSPF generated routes: Disabled,"Table 4.28 TCP/IP Registry Entry Recommendations: EnableICMPRedirect, 0 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc739622(WS.10).aspx
CCE-3227-6,IP Source Routing should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\DisableIPSourceRouting  ,,CCE-564,,"3.2.1.69 MSS: IP Source Routing protection level: Highest Protection, source routing is automatically disabled","5.4.6.39 MISS: DisableIPSourceRouting, IP source routing packet spoofing: Highest protection, source routing is completely disabled",,
CCE-3509-7,IRDP should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\PerformRouterDiscovery  ,,CCE-952,,3.2.1.74 MSS: Allow IRDP to detect and configure DefaultGateway addresses: Disabled,,"Table 4.28 TCP/IP Registry Entry Recommendations: PerformRouterDiscovery, 0 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc962464.aspx
CCE-3527-9,Display Last User Name in Logon Screen should be properly configured.  ,(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\DontDisplayLastUserName 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Do not display last user name",,CCE-65,"Table 3.70 Interactive logon: Do not display last user name: Disabled (default); Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.24 Interactive Logon: Do Not Display Last User Name: Enabled,,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Do not display last user name, Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc938084.aspx
CCE-2919-9,TCP/IP Dead Gateway Detection should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\EnableDeadGWDetect  ,,CCE-897,"Table. 3.246 Security Consideration for Network Attack: EnableDeadGWDetect = 0 (Legacy Client, Enterprise Client, and High Security)",3.2.1.70 MSS: Allow automatic detection of dead network gateways: Disabled,5.4.6.40 [A] Detection of Dead Gateways: MSS: (EnableDeadGWDetect) Allow automatic detection of dead network gateways: Disabled,"Table 4.28 TCP/IP Registry Entry Recommendations: EnableDeadGWDetect, 0 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc960464.aspx
CCE-2812-6,The TCP/IP KeepAlive Time should be set correctly .  ,(1) number of milliseconds,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\KeepAliveTime  ,,CCE-188,"Table 3.246 Security Consideration for Network Attacks: KeepAliveTime = 300,000 (Legacy Client, Enterprise Client, and High Security)",3.2.1.82 MSS: How often keepalive packets are sent in milliseconds: 300000,5.4.6.49 MSS: How often keepalive packets are sent in milliseconds: 300000,"Table 4.28 TCP/IP Registry Entry Recommendations: KeepAliveTime, 300,000 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc957549.aspx
CCE-2817-5,TCP/IP NetBIOS Name Release on Request Prevented should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netbt\Parameters\NoNameReleaseOnDemand  ,,CCE-817,"Table 3.248 Configure NetBIOS Name Release Security: Allow the computer to ignore NetBIOS name release requests except from WINS server: NoNameReleaseOnDemand = 1 (Legacy Client, Enterprise Client, and High Security)",3.2.1.73 MSS: Allow the computer to ignore NetBIOS name release requestions except from WINS servers: Enabled,5.4.6.42 [A] NetBIOS Name Release: MSS: (NoNameReleaseOnDemand) Allow computer to ignore NetBIOS name release requests except from WINS Servers: Enabled,"Table 4.29 Other Registry Entry Recommendations: MSS: (NoNameReleaseOnDemand) Allow the computer to ignore NetBIOS name release requests except from WINS servers, 1 (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc766102.aspx
CCE-3739-0,TCP/IP PMTU Discovery should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\EnablePMTUDiscovery  ,,CCE-998,"Table 3.246 Security Consideration for Network Attacks: EnablePMTUDiscovery = 0 (Legacy Client, Enterprise Client, and High Security)","3.2.1.72 MSS: EnablePMTUDiscovery, Allow automatic detection of MTU size: Enabled (Specialized Security)",,,
CCE-3616-0,TCP/IP SYN Flood Attack Protection should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\SynAttackProtect  ,,CCE-284,"Table 3.246 Security Consideration for Network Attacks: SynAttackProtect = 1 (Legacy Client, Enterprise Client, and High Security)",,5.4.6.44 MSS (SynAttackProtect) Syn attack protection level: Connections time out sooner if a SYN attack is detected,"Table 4.28 TCP/IP Registry Entry Recommendations: SynAttackProtect, 1 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc781167.aspx
CCE-3757-2,Disable saving of dial-up passwords should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Rasman\Parameters\DisableSavePassword  ,,CCE-156,,,5.4.6.6 ConGp: Prevent the dial-up password from being saved: Enabled,"Table 4.29 Other Registry Entry Recommendations: MSS: (DisableSavePassword) Prevent the dial-up password from being saved (recommended), 1 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc784187(WS.10).aspx
CCE-3796-0,"The ""Secure Channel: Digitally Encrypt Secure Channel Data (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\SealSecureChannel 
(2)  defined by Local or Group Policy  ",,CCE-601,Table 3.64 Domain member: Digitally encrypt or sign secure channel data (always): Enabled (High Security); Disabled (Legacy Client and Enterprise Client),3.2.1.19 Domain Member: Digitally Encrypt Secure Channel Data (When Possible): Enabled,5.4.6.16 [A] Encryption of Secure Channel Traffic: Domain Member: Digitally encrypt secure channel data (when possible): Enabled,,
CCE-3514-7,"The ""Secure Channel: Digitally Sign Secure Channel Data (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\SignSecureChannel 
(2)  defined by Local or Group Policy  ",,CCE-614,"Table 3.65 Domain member: Digitally encrypt or sign secure channel data (when possible): Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.20 Domain Member: Digitally Sign Secure Channel Data (When Possible): Enabled,5.4.6.17: [A] Signing of Secure Channel Traffic: Domain Membore: Digitally sign secure channel data (when possible): Enabled,,
CCE-3778-8,Safe DLL Search Mode should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Session Manager\SafeDllSearchMode  ,,CCE-271,"Table 3.253 Enable Safe DLL Search Order: Enable Safe DLL search mode (recommended): SafeDllSearchMode = 1 (Legacy Client, Enterprise Client, and High Security)",3.2.1.80 MSS: Enable Safe DLL search mode: Enabled,5.4.6.48 [A] Safe DLL Search Mode: MSS: Enable Safe DLL search mode: Enabled,"Table 4.29 Other Registry Entry Recommendations: MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended), 1 (Legacy, Enterprise, and Specialized Security)",http://msdn.microsoft.com/en-us/library/ms682586.aspx
CCE-3549-3,Always Wait for the Network at Computer Startup and Logon should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\CurrentVersion\Winlogon\SyncForegroundPolicy  ,,CCE-707,,,8.3.5 Always wait for the network at computer startup: Enabled,,
CCE-3298-7,Background Refresh of Group Policy should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Policies\system\DisableBkGndGroupPolicy  ,,CCE-50,,,8.3.6 Group Policy: (3.080: CAT II) Turn off backroung refresh of Group Policy is set to Disabled,,
CCE-3443-9,Installation and Configuration of Network Bridge on the DNS Domain Network should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections\NC_AllowNetBridge_NLA  ,,CCE-896,,,8.3.9.2 Network Bridge: (3.086: CAT II) The setting Prohibit installation and configuration of network Bridge on your DNS doman network is set to Enabled,,
CCE-3708-5,Disallow Installation of Printers Using Kernel-mode Drivers should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Printers\KMPrintersAreBlocked  ,,CCE-574,,,8.3.10 Installation of Printers Using Kernel-mode Drivers: (3.087: CAT II) the setting Disallow installation of printers using kernel-mode drivers is set to Enabled,,
CCE-3479-3,"The ""Allow Server Operators to Schedule Tasks"" policy should be set correctly.  ",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Domain controller: Allow server operators to schedule tasks,,CCE-257,"Table 3.61 Domain controller: Allow server operators to schedule tasks: Not Defined (default); Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.15 Domain Controller: Allow Server Operators to Schedule Tasks: Disabled,5.4.6.12 [A] Server Operators Scheduling Tasks: Domain Controller: Allo server operators to schedule tasks: Disabled,"Table 5.5 Security Options: Domain Controller Setting Recommendations: Allow server operators to schedule tasks, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc778844.aspx
CCE-2853-0,The built-in Administrator account should be correctly named.  ,(1) valid names,(1) defined by Local or Group Policy  ,,CCE-438,,,5.4.6.3 Accounts: Rename administrator account: Should not be Administrator,"Rename the Administrator and Guest accounts, and change their passwords to long and complex values on every domain and server",
CCE-3743-2,The built-in Guest account should be correctly named.  ,(1) valid names,(1) defined by Local or Group Policy  ,,CCE-834,,,5.4.6.4 Account: Rename guest account: Any value other than ‘Guest’,"Rename the Administrator and Guest accounts, and change their passwords to long and complex values on every domain and server",
CCE-3761-4,The amount of idle time required before disconnecting a session should be set correctly.  ,(1) number of minutes,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\AutoDisconnect 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network server: Amount of idle time required before suspending session",,CCE-222,"Table 3.81 Microsoft network server: Amount of idle time required before suspending session: 15 minutes (Legacy Client, Enterprise Client, and High Security)",`,5.4.6.30[A] Idle Time Before Suspending a Session: Microsoft Network Server: Amount of idle time required before suspending a session: 15 minutes,"Table 4.18 Security Options: Microsoft Network Server Setting Recommendations: Amount of idle time required before suspending session, 15 minutes (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc776037(WS.10).aspx
CCE-3774-7,"The ""Audit the access of global system objects"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\AuditBaseObjects 
(2)  Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Audit: Audit the access of global system objects  ",,CCE-2,"Table 3.52 Audit: Audit the access of global system objects: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.6 Audit: Audit the access of global system objects: Not Defined,5.4.7.76 [A] Global System Object Permission Strength: System objects: Strengthen default permissions of internal system objects: Enabled,"Table 4.13 Security Options: Audit Setting Recommendations: Audit the access of global system objects, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc776742.aspx
CCE-3814-1,"The ""Audit the use of backup and restore privilege"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\FullPrivilegeAuditing 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Audit: Audit the use of Backup and Restore privilege  ",,CCE-905,"Table 3.53 Audit: Audit the use of backup and restore privilege: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.7 Audit: Audit the use of backup and restore privilege: Not Defined,,"Table 4.13 Security Options: Audit Setting Recommendations: Audit the use of Backup and Restore privilege, Disabled (Legacy, Enterprise, and Specialized Security)","http://technet.microsoft.com/en-us/library/cc759769.aspx
"
CCE-3060-1,"The ""Disable CTRL+ALT+Delete Requirement for Logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\DisableCAD 
(2)  Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Interactive logon: Do not require CTRL+ALT+DEL",,CCE-133,"Table 3.71 Interactive logon: Do not require CRTL+ALT+DEL: Disabled (Legacy Client, Enterprise Client, and High Security)",,5.4.6.21 [A] CTRL+ALT+DEL Security Attention Sequence: Interactive Logon: Do not require CTRL+ALT+DEL: Disabled,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Do not require CTRL+ALT+DEL, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc780932.aspx
CCE-3703-6,"The ""LAN Manager Authentication Level"" policy should be set correctly.  ",(1) authentication level,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\LMCompatibilityLevel 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: LAN Manager authentication level",,CCE-719,Table 3.96 Network security: LAN Manager authentication level: Send NTLM response only (default); Send NTLMv2 response only\refuse LM & NTLM (High Security); Send NTLMv2 responses only (Legacy Client and Enterprise Client),"3.2.1.50 Network Security: LAN Manager Authentication Level: Send NTLMv2 (Legacy), Send NTLMv2, refuse LM (Enterprise), Send NTLMv2, refuse LM and NTLM (Specialized Security)",5.4.6.64 [AP] LanMan Compatible Password Option Not Properly Set: Network Security: LAN Manager authentication level: Send NTLMv2 response only/refuse LM & NTLM,"Table 4.20 Security Options: Network Security Setting Recommendations: LAN Manager authentication level, Send NTLMv2 responses only (Legacy), Send NTLMv2 response only\refuse LM (Enterprise), Send NTLMv2 response only\refuse LM & NTLM (Specialized Security)",http://technet.microsoft.com/en-us/library/cc738867.aspx
CCE-3769-7,"The ""Prevent Users from Installing Printer Drivers"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Print\Providers\LanMan Print Services\Servers\AddPrinterDrivers 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Prevent users from installing printer drivers",,CCE-402,"Table 3.57 Devices: Prevent users from installing printer drivers: Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.11 Devices: Prevent users from installing printer drivers: Enabled,5.4.6.9 [A] Secure Print Driver Installation: Devices: Prevent users from installing printer drivers: Enabled,"Table 4.14 Security Options: Devices Setting Recommendations: Prevent users from installing printer drivers, Enabled (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc787926.aspx
CCE-3659-0,"The ""Recovery Console: Allow Automatic Administrative Logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SecurityLevel 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Recovery console: Allow automatic administrative logon",,CCE-410,"Table 3.100 Recovery console: Allow automatic administrative logon: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.54 Recovery Console: Allow Automatic Administrative Logon: Disabled,5.4.6.68 [A] Recovery Console - Automatic Logon: Allow automatic administrative logon: Disabled,"Table 4.22 Security Options: Recovery Console Setting Recommendations: Allow automatic administrative logon, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc776592.aspx
CCE-3676-4,"The ""Recovery Console: Allow Floppy Copy and Access to All Drives and All Folders"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SetCommand 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Recovery console: Allow floppy copy and access to all drives and all folders ",,CCE-76,Table 3.101 Recovery console: Allow floppy copy and access to all drives and all folders: Disabled (High Security); Enabled (Legacy Client and Enterprise Client),3.2.1.55 Recovery Console: Allow Floppy Copy and Access to All Drives and All Folders: Not Defined,5.4.6.69 [A] Recovery Console - Set Command: Recovery console: Allow floppy copy and access to all drives and folders: Disabled,"Table 4.22 Security Options: Recovery Console Setting Recommendations: Allow floppy copy and access to all drives and all folders, Enabled (Legacy and Enterprise), Disabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc779593.aspx
