Unnamed: 0,Last modified: 2011-10-07,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
CCE-14457-6,Support for freevxfs filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-15087-0,Support for hfs filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-14093-9,Support for hfsplus filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-14853-6,Support for jffs2 filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-14118-4,Support for squashfs filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-14871-8,Support for udf filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
CCE-14794-2,All world-writable directories should be owned by an appropriate user.,user,via chown,,,Section: 2.2.3.6 - Verify that All World-Writable Directories Have Proper Ownership,
CCE-14300-8,Password hashes are shadowed or not shadowed for all accounts in /etc/passwd as appropriate.,shadowed / not shadowed,via /etc/password,,,Section: 2.3.1.5.2 - Verify that All Account Password Hashes are Shadowed,
CCE-14675-3,NIS file inclusions should be set appropriately in the /etc/group file,allowed / not allowed, via /etc/group,,,Section: 2.3.1.8 - Remove Legacy + Entries from Password Files,
CCE-14071-5,NIS file inclusions should be set appropriately in the /etc/shadow file,allowed / not allowed, via /etc/shadow,,,Section: 2.3.1.8 - Remove Legacy + Entries from Password Files,
CCE-14701-7,The password strength parameters should require new passwords to differ from old ones by the appropriate minimum number of characters.,number of characters,via PAM,,,Section: 2.3.3.1.1 - via PAM,
CCE-14063-2,The password hashing algorithm should be configured as appropriate.,hashing algorithm,via PAM,,,Section: 2.3.3.5 - Upgrade Password Hashing Algorithm to SHA-512,
CCE-14939-3,"The ""password reuse"" policy should meet minimum requirements.",number of passwords,via PAM,,,Section: 2.3.3.6 - Limit Password Reuse,
CCE-14340-4,Files with the setuid attribute enabled should be reviewed as appropriate to determine whether that condition is correct.,"(1) set of files to review
(2) description of which files should be setuid",via find,,,Section: 2.2.3.4b - Find Unauthorized SUID/SGID System Executables,
CCE-14970-8,Files with the setgid attribute enabled should be reviewed as appropriate to determine whether that condition is correct.,"(1) set of files to review
(2) description of which files should be setgid",via find,,,Section: 2.2.3.4a - Find Unauthorized SUID/SGID System Executables,
CCE-14957-5,The PATH variable for root includes or does not include any world-writable or group-writable directories as appropriate.,Includes / does not include,via echo $PATH,,,Section: 2.3.4.1.2 - Ensure that no dangerous directories exist in root's path,
CCE-14107-7,The default umask for all users should be set correctly in /etc/login.defs,umask, via /etc/login.def,,,Section: 2.3.4.4 - Ensure that Users Have Sensible Umask Values,
CCE-14860-1,DEPRECATED in favor of CCE-14107-7.  Was: The default umask for all users should be set correctly in /etc/login.defs,,,,,,
CCE-14847-8,The default umask for all users should be set correctly in /etc/profile,umask,via /etc/profile,,,Section: 2.3.4.4 - Ensure that Users Have Sensible Umask Values,
CCE-14604-3,The gnome desktop screensaver should be enabled or disabled as appropriate as a mandatory setting for all users.,enabled / disabled,"(1) via gconftool-2
(2) via /etc/gconf/gconf.xml.mandatory",,,Section: 2.3.5.6.1 - Configure GUI Screen Locking,
CCE-14023-6,The screen lock (password protection) function of the gnome desktop screensaver should be enabled or disabled as appropriate as a mandatory setting for all users.,enabled / disabled,"(1) via gconftool-2
(2) via /etc/gconf/gconf.xml.mandatory",,,Section: 2.3.5.6.1 - Configure GUI Screen Locking,
CCE-14735-5,The screen blanking function of the gnome desktop screensaver should be enabled or disabled as appropriate as a mandatory setting for all users.,enabled / disabled,"(1) via gconftool-2
(2) via /etc/gconf/gconf.xml.mandatory",,,Section: 2.3.5.6.1 - Configure GUI Screen Locking,
CCE-14991-4,The system includes or does not include any device files with the unlabeled SELinux type.,includes / does not include,via chmod,,,Section: 2.4.5 - Check for Unlabeled Device Files,
CCE-15013-6,The system should act as a network sniffer or not as appropriate.,yes / no,via /proc/net/packet,,,Section: 2.5.1.3 - Ensure System is Not Acting as a Network Sniffer,
CCE-14264-6,"The default policy for iptables INPUT table should be set as appropriate.
",ACCEPT / DROP / QUEUE /RETURN,via /etc/sysconfig/iptables,,,Section: 2.5.5.3.1 - Change the Default Policies,
CCE-14268-7,Disable or enable support for DCCP as appropriate.,enabled / disabled, via /etc/modprobe.conf,,,Section: 2.5.7.1 - Disable Support for DCCP,
CCE-14132-5,Disable or enable support for SCTP as appropriate.,enabled / disabled, via /etc/modprobe.conf,,,Section: 2.5.7.2 - Disable Support for SCTP,
CCE-14027-7,Disable or enable support for RDS as appropriate.,enabled / disabled, via /etc/modprobe.conf,,,Section: 2.5.7.3 - Disable Support for RDS,
CCE-14911-2,Disable or enable support for TIPC as appropriate.,enabled / disabled, via /etc/modprobe.conf,,,Section: 2.5.7.4 - Disable Support for TIPC,
CCE-15026-8,The kernel arguments should enable or disable auditing early in the boot process as appropriate.,enabled / disabled,via grub.conf,,,Section: 2.6.2.3 - Enable Auditing for Processes which Start Prior to the Audit Daemon,
CCE-14051-7,Auditing should be configured to record date and time modification events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.1 - Records Events that Modify Date and Time Information,
CCE-14829-6,Auditing should be configured to record user/group information modification events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.2 - Record Events that Modify User/Group Information,
CCE-14816-3,Auditing should be configured to record changes to the system network environment as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.3 - Record Events that Modify the System’s Network Environment,
CCE-14821-3,Auditing should be configured to record changes to the system's mandatory access controls as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.4 - Record Events that Modify the System’s Mandatory Access Controls,
CCE-14904-7,Auditing should be configured to record logon and logout events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.5 - Audit Logon and Logout Events,
CCE-14679-5,Auditing should be configured to record process and session initiation events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.6 - Audit Process and Session initiation,
CCE-14058-2,Auditing should be configured to record changes to discretionary access control permissions as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.7 - Audit Discretionary Access Control Permissions for Changes,
CCE-14917-9,Auditing should be configured to record unauthorized attempts to access files as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.8 - Audit for Unauthorized Attempts to Access Files,
CCE-14296-8,Auditing should be configured to record use of privileged commands as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.9 - Audit for the Use of Privileged Commands,
CCE-14569-8,Auditing should be configured to record data export to media events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.10 - Audit for Exporting Data to Media,
CCE-14820-5,Auditing should be configured to record file and program deletion events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.11 - Audit for Files and Programs Deleted by the User,
CCE-14824-7,Auditing should be configured to record administrator and security personnel action events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.12 - Audit All Administrator and Security Personnel Actions,
CCE-14688-6,Auditing should be configured to record kernel module loading and unloading events as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.13 - Ensure auditd Collects Information on Kernel Module Loading and Unloading,
CCE-14692-8,Auditing should be configured to make auditd configuration immutable as appropriate.,audit enabled / audit disabled,via /etc/audit/audit.rules or auditctl,,,Section: 2.6.2.4.14 - Make auditd configuration immutable,
CCE-14948-4,Bluetooth kernel modules should be enabled or disabled as appropriate.,enabled / disabled,via /etc/modprobe.conf,,,Section: 3.3.14.3 - Disable Bluetooth Kernel Modules,
CCE-14825-4,The isdn4k-utils package should installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 3.3.4 - ISDN Support (isdn),
CCE-14054-1,Zeroconf networking should be enabled or disabled as appropriate.,enabled / disabled,via /etc/sysconfig/network,,,Section: 3.3.9.3 - Disable Zeroconf Networking,
CCE-14466-7,The at daemon should be enabled or disabled as appropriate.,enabled / disabled, via chkconfig,,,Section: 3.4.3 - Disable at service if Possible,
CCE-14061-6,The SSH 'keep alive' message count should be set to an appropriate value.,number of messages, via /etc/ssh/sshd_config,,,Section: 3.5.2.3 - Set Idle Timeout Interval for User Logins,
CCE-14716-5,Users should be allowed or not allowed to set environment options for SSH as appropriate.,allowed / not allowed, via /etc/ssh/sshd_config,,,Section: 3.5.2.9 - Do Not Allow Users to Set Environment Options,
CCE-14491-5,Appropriate ciphers should be used for SSH.,approved ciphers, via /etc/ssh/sshd_config,,,Section: 3.5.2.10 - Use Only Approved Ciphers,
CCE-14495-6,The sendmail package should be installed or uninstalled as appropriate.,installed / uninstalled, via yum,,,Section: 3.11.1.1 - Select Postfix as Mail Server Software,
CCE-14068-1,The postfix package should be installed or uninstalled as appropriate.,installed / uninstalled, via yum,,,Section: 3.11.1.1 - Select Postfix as Mail Server Software,
CCE-15018-5,Postfix network listening should be enabled or disabled for as appropriate.,enabled / disabled,via /etc/postfix/main.cf,,,Section: 3.11.2.1.1 - Disable Postfix Network Listening,
CCE-14894-0,LDAP client requires or does not require LDAP servers to use TLS for SSL communications as appropriate.,requires / does not require,via /etc/ldap.conf,,,Section: 3.12.2.2 - Conﬁgure LDAP to Use TLS for All Transactions,
CCE-14881-7,The vsftpd package should be installed or uninstalled as appropriate.,installed / uninstalled, via yum,,,Section: 3.15.1 - Disable vsftpd if Possible,
CCE-14075-6,Client SMB packet signing should be required or not required for smbclient as appropriate.,required / not required,via /etc/samba/smb.conf,,,"Section: 3.18.2.10 - Require Client SMB Packet Signing, if using smbclient",
CCE-15029-2,Client SMB packet signing should be required or not required for mount.cifs as appropriate.,required / not required,via /etc/fstab,,,"Section: 3.18.2.11 - Require Client SMB Packet Signing, if using mount.cifs",
CCE-14081-4,The net-snmpd package should be installed or uninstalled as appropriate.,installed / uninstalled, via yum,,,Section: 3.20.1 - Disable SNMP Server if Possible,
CCE-14088-9,The 'wheel' group should exist or not as appropriate,exist / not exist, via /etc/group,,,Section: 2.3.1.2 - Limit su Access to the Root Account,
CCE-15047-4,Access to the root account via su should be restricted to the wheel group or not as appropriate.,restricted / not restricted, via /etc/pam.d/su,,,Section: 2.3.1.2 - Limit su Access to the Root Account,
CCE-15054-0,The number of times a user is prompted to provide a new password if it fails to meet configured password strength requirements (also known as the retry value) should be set appropriately.,number of retry attempts,"(1) via pam_cracklib
(2) via pam_passwdqc",,,Section: 2.3.3.1.1 - Set Password Quality Requirements,
CCE-17742-8,The rsyslog package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 2.6.1.2.1 - Install the rsyslog Package,
CCE-17698-2,The rsyslog service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,,Section: 2.6.1.2.2 - Ensure the rsyslog Service is Activated,
CCE-18095-0,File permissions for all rsyslog log files should be set correctly.,permissions,via chmod,,,Section: 2.6.1.2.4 - Confirm Existence and Permissions of Log Files ,
CCE-18240-2,All rsyslog log files should be owned by the appropriate group.,group,via chown,,,Section: 2.6.1.2.4 - Confirm Existence and Permissions of Log Files ,
CCE-17857-4,All rsyslog log files should be owned by the appropriate user.,user,via chown,,,Section: 2.6.1.2.4 - Confirm Existence and Permissions of Log Files ,
CCE-17248-6,Rsyslog logs should be sent to a remote loghost or not as appropriate.,sent / not sent,via /etc/rsyslog.conf,,,Section: 2.6.1.2.5 - Send Logs to a Remote Host Using Reliable Transport,
CCE-17639-6,Rsyslog should accept remote messages or not as appropriate.,accept / reject,via /etc/rsyslog.conf,,,Section: 2.6.1.2.6 - Enable rsyslog to Accept Remote Messages on Loghosts Only ,
CCE-18031-5,The ipsec-tools package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 2.5.8.1.2 - Remove the ipsec-tools Package,
CCE-17250-2,The pam_ccreds package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 2.3.3.7 - Remove the pam_ccreds Package,
CCE-18151-1,The talk-server package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 3.2.6.1 - Remove the talk-server Package,
CCE-18200-6,The talk package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 3.2.6.2 - Remove the talk Package,
CCE-18244-4,The irda service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,,Section: 3.3.16.1 - Disable the irda Service if Possible,
CCE-17504-2,The irda-utils package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,,Section: 3.3.16.2 - Remove the irda-utils Package if Possible,
CCE-18037-2,The firewall should allow or reject access to the avahi service.,accept / reject,via /etc/sysconfig/iptables,,,Section: 3.7.1.2 - Remove Avahi Server iptables Firewall Exception,
CCE-18156-0,The rawdevices service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,,Section: 3.3.17.1 - Disable rawdevices Service,
CCE-17816-0,"The libuser library ""login_defs"" variable should be set correctly in libuser.conf.",path to login.defs,via /etc/libuser.conf ,,,Section: 2.3.1.7.1  - Ensure Libuser Uses Settings from login.defs,
CCE-18412-7,User accounts may or may not be inactivated a specified number of days after account expiration.,number of days,via /etc/default/useradd,,,"Section: 2.3.1.9, Value: 30",
CCE-18455-6,The IPv6 protocol should be enabled or disabed as appropriate.,enabled / disabled,via modprobe.conf,,,"Section: 2.5.3.1.3, Value: 1",
