Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
CCE-3108-8,The correct service permissions for the Telnet service should be assigned.  ,"(1) set of accounts 
(2)  list of permissions","(1) set via Security Templates 
(2) definied by Group Policy  ",,CCE-944,,,"4.1 Available Services (Permissions on services listed here: Administrators: Full Control; System: Read, Start, Stop, and Pause)",,,,,,,,,,,
CCE-3130-2,The correct service permissions for the Terminal Services service should be assigned.  ,"(1) set of accounts 
(2)  list of permissions","(1) set via Security Templates 
(2) definied by Group Policy  ",,CCE-605,,,"4.1 Available Services (Permissions on services listed here: Administrators: Full Control; System: Read, Start, Stop, and Pause)",,,,,,,,,,,
CCE-3029-6,The correct service permissions for the Universal Plug and Play service should be assigned.  ,"(1) set of accounts 
(2)  list of permissions","(1) set via Security Templates 
(2) definied by Group Policy  ",,CCE-869,,,"4.1 Available Services (Permissions on services listed here: Administrators: Full Control; System: Read, Start, Stop, and Pause)",,,Plug and Play service Table: 8.40 Value: not defined,,,,,,,,
CCE-3051-0,The correct service permissions for the WWW Publishing service should be assigned.  ,"(1) set of accounts 
(2)  list of permissions","(1) set via Security Templates 
(2) definied by Group Policy  ",,CCE-143,,,"4.1 Available Services (Permissions on services listed here: Administrators: Full Control; System: Read, Start, Stop, and Pause)",,,,,,,,,,,
CCE-2804-3,The behavior surrounding Anonymous users' abiliity to display lists of SAM accounts and shares should be correct.  ,(1) restricted/unrestricted,"(1)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\RestrictAnonymous 
(2) defined by Local or Group Policy  ",,CCE-195,Restrict Anonymous value (CIS:97),Network access: Do not allow anonymous enumeration of SAM accounts and shares: Enabled,3.1.3 Network Access: Do not allow Anonymous Enumeration of SAM Accounts and Shares,,,Network access: Do notallow anonymousenumeration of SAMaccounts and shares Table: 5.45 Value: enabled,AnonymousEnumerationOfAccountsAndShares,oval:gov.nist.1:def:88,AnonymousEnumerationOfAccountsAndShares,oval:gov.nist.fdcc.xp:def:88,,,,
CCE-2147-7,The behavior surrounding Anonymous users' abiliity to display lists of SAM accounts should be correct.,(1) restricted/unrestricted,"(1)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\RestrictAnonymousSAM 
(2) defined by Local or Group Policy  ",,CCE-318,,Network access: Do not allow anonymous enumeration of SAM accounts: Enabled,3.1.2 Network Access: Do not allow Anonymous Enumeration of SAM Accounts,,,Network access: Do notallow anonymousenumeration of SAMaccounts Table: 5.44 Value: enabled,AnonymousEnumerationOfAccounts,oval:gov.nist.1:def:87,AnonymousEnumerationOfAccounts,oval:gov.nist.fdcc.xp:def:87,,,,
CCE-2973-6,The behavior surrounding Anonymous SID/Name translation should be correct.  ,(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa\AnonymousNameLookup  
(2) defined by Local or Group ",,CCE-953,,Network access: Allow anonymous SID/Name translation: Disabled,3.1.1 Network Access: Allow Anonymous SID/Name Translation,,,Network access: Allowanonymous SID/Nametranslation Table: 5.43 Value: disabled,,,anonymous_sid_name_translation,oval:gov.nist.fdcc.xp:def:77,,,,
CCE-3119-5,"The ""Anonymous access to the application event log"" policy should be set correctly.  ","(1) exist/not exist  
(2)  enabled/disabled",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application  ,,CCE-983,Anon Access to Application log (CIS:78),,,,,,,,,,,,,
CCE-2890-2,"The ""Anonymous access to the system event log"" policy should be set correctly.  ","(1) exist/not exist  
(2)  enabled/disabled",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\System  ,,CCE-142,Anon Access to Security log (CIS:79),,,,,,,,,,,,,
CCE-2643-5,"The ""Anonymous access to the security event log"" policy should be set correctly.  ","(1) exist/not exist  
(2)  enabled/disabled",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security  ,,CCE-653,Anon Access to System log (CIS:77),,,,,,,,,,,,,
CCE-3040-3,Use of the built-in Guest account should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) Local Users and Groups MMC  ,,CCE-332,Guest Account Disabled (CIS:29),Accounts: Guest account status: Disabled,3.2.1.2 Accounts: Guest Account Status,,,Accounts: Guestaccount status Table: 5.2 Value: disabled,GuestAccountStatus,oval:gov.nist.1:def:243,GuestAccountStatus,oval:gov.nist.fdcc.xp:def:243,,,,
CCE-2943-9,Use of the built-in Administrator account should be enabled or disabled as appropriate.  ,(1) enabled/disabled,(1) Local Users and Groups MMC  ,,CCE-499,,Accounts: Administrator account status: Enabled,3.2.1.1 Accounts: Administrator Account Status,,,Accounts: Administratoraccount status Table: 5.1 Value: enabled,AdministratorAccountStatus,oval:gov.nist.1:def:242,,,,,,
CCE-2573-4,"The ""Message title for users attempting to log on"" policy should be set correctly.  ",(1) text caption,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\LegalNoticeCaption 
(2) defined by Local or Group Policy  ",,CCE-23,,Interactive logon: Message title for users attempting to log on,3.2.1.27 Interactive Logon: Message Title for Users Attempting to Log On,,,Interactive logon: Messagetitle for users attempting tolog on Table: 5.30 Value: <DoJ Approved>,LogonMessageTitle,oval:gov.nist.1:def:71,LogonMessageTitle,oval:gov.nist.fdcc.xp:def:71,,,,
CCE-2472-9,"The ""Message text for users attempting to log on"" policy should be set correctly.  ",(1) text statement,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\LegalNoticeText 
(2) defined by Local or Group Policy  ",,CCE-829,,Interactive logon: Message test for users attempting to log on: <Configure Locally>,3.2.1.26 Interactive Logon: Message Text for Users Attempting to Log On,,,Interactive logon: Messagetext for users attempting tolog on Table: 5.29 Value: <DoJ approved>,LogonMessageText,oval:gov.nist.1:def:70,LogonMessageText,oval:gov.nist.fdcc.xp:def:70,,,,
CCE-3137-7,Administrative Shares should be enabled or disabled as appropriate.  ,(1) allowed/removed,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters\AutoShareWks  ,,CCE-512,,,3.2.2.9 Remove administrative shares on workstation (Professional),,,MSS: (AutoShareWks)Enable AdministrativeShares Table: 5.72 Value: not defined,,,,,,,,
CCE-3031-2,Automatic Execution of the System Debugger should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AEDebug\Auto  ,,CCE-243,CIS: Automatic Execution of the System Debugger value (CIS:749),,3.2.2.2 Disable Automatic Execution of the System Debugger,,,,,,,,,,,
CCE-2776-3,Automatic Logon should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\AutoAdminLogon  ,,CCE-283,"Admin Autologon password values not exist: HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\DefaultPassword; Admin Autologon Value: HKEY_LOCAL_MACHINE\*\AutoAdminLogon (CIS:188, 189)",Interactive logon: Allow Automatic Administator Logon - HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\AutoAdminLogon = 0,3.2.2.6 Disable Automatic Logon,,,MSS: (AutoAdminLogon)Enable Automatic Logon Table: 5.70 Value: disabled,AutomaticLogonDisabled,oval:gov.nist.1:def:110,AutomaticLogonDisabled,oval:gov.nist.fdcc.xp:def:110,,,,
CCE-2419-0,Automatic Reboot After System Crash should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\CrashControl\AutoReboot  ,,CCE-137,CIS: Disable Reboot After Crash value (CID:755),,3.2.2.7 Disable automatic reboots after a Blue Screen of Death,,,MSS: (AutoReboot) AllowWindows to automaticallyrestart after a system crash Table: 5.71 Value: not defined,,,,,,,,
CCE-2710-2,Autoplay on all Drive Types should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun  ,,CCE-44,Autoplay value (CID:103),,"3.2.2.3 Disable autoplay from any disk type, regardless of application",,,MSS:(NoDriveTypeAutoRun)Disable Autorun for alldrives Table: 5.80 Value: 255,DisableAutorunForAllDrives,,DisableAutorunForAllDrives,oval:gov.nist.fdcc.xp:def:117,,,,
CCE-2154-3,Autoplay for Current User should be properly configured.  ,(1) enabled/disabled,(1) HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun  ,,CCE-36,,,3.2.2.4 Disable autoplay for current user,,,,,,,,,,,
CCE-2423-2,Autoplay for Default User should be properly configured.  ,(1) enabled/disabled,(1) HKEY_USER\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun  ,,CCE-820,Disable Media Autoplay (HKEY_USER-.Default hive) Value (CID:752),,3.2.2.5 Disable autoplay for the default profile,,,,,,,,,,,
CCE-2925-6,CD-ROM Autorun should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CDrom\Autorun  ,,CCE-344,,,3.2.2.8 Disable CD Autorun: HKLM\System\CurrentControlSet\Services\Cdrom\Autorun (REG_DWORD),,,,,,,,,,,
CCE-3070-0,Computer Browser ResetBrowser Frames should be properly configured.  ,(1) enabled/ignored,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MrxSmb\Parameters\RefuseReset  ,,CCE-282,,,3.2.2.10 Protect against Computer Browser Spoofing Attacks,,,,,,,,,,,
CCE-2824-1,ICMP Redirects should be properly configured.  ,(1) enabled/ignored,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\ServicesTcpip\Parameters\EnableICMPRedirect  ,,CCE-150,,,3.2.2.13 Ensure ICMP Routing via shortest path first,,,MSS:(EnableICMPRedirect)Allow ICMP redirects tooverride OSPF generatedroutes Table: 5.76 Value: disabled,AllowICMPRedirectsDisabled,oval:gov.nist.1:def:113,AllowICMPRedirectsDisabled,oval:gov.nist.fdcc.xp:def:113,,,,
CCE-3132-8,IP Source Routing should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\DisableIPSourceRouting  ,,CCE-564,,,3.2.2.11 Protect against source-routing spoofing,,,"MSS:(DisableIPSourceRouting)IP source routing protectionlevel Table: 5.73 Value: Highestprotection,source routingis completelydisabled",IPSourceRoutingProtectionLevel,oval:gov.nist.1:def:111,IPSourceRoutingProtectionLevel,oval:gov.nist.fdcc.xp:def:111,,,,
CCE-2652-6,IRDP should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\PerformRouterDiscovery  ,,CCE-952,,,3.2.2.17 Ensure Router Discovery is Disabled,,,MSS:(PerformRouterDiscovery)Allow IRDP to detect andconfigure DefaultGatewayaddresses Table: 5.83 Value: enabled,RouterDiscovery,oval:gov.nist.1:def:121,RouterDiscovery,oval:gov.nist.fdcc.xp:def:121,,,,
CCE-3044-5,Kerberos and RSVP Traffic Protected by IPSec should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\IPSEC\NoDefaultExempt  ,,CCE-501,CIS: Enable IPSec secuiryt for Kerberos RSVP Traffic value (CID:758),,3.2.2.21 Enable IPSec to protect Kerberos RSVP Traffic,,,"MSS: (NoDefaultExempt)Enable NoDefaultExemptfor IPSec Filtering Table: 5.79 Value: Multicast, broadcast, and ISAKMP are exempt",NoDefaultExemptForIPSecFiltering,oval:gov.nist.1:def:116,NoDefaultExemptForIPSecFiltering,oval:gov.nist.fdcc.xp:def:116,,,,
CCE-3066-8,Dr. Watson Crash Dumps should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\DrWatson\CreateCrashDump  ,,CCE-536,CIS: Allow Dr. Watson Crash Dumps value (CID:746),,3.2.2.1 Suppress Dr. Watson Crash Dumps,,,,,oval:gov.nist.1:def:117,,,,,,
CCE-2930-6,Display Last User Name in Logon Screen should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\DontDisplayLastUserName  ,,CCE-65,,Interactive logon: Do no display last user name - Enabled,3.2.1.24 Interactive Logon: Do Not Display Last User Name,,,Interactive logon: Do notdisplay last user name Table: 5.27 Value: enabled,LastUserNameNotDisplayedForLogon,oval:gov.nist.1:def:68,LastUserNameNotDisplayedForLogon,oval:gov.nist.fdcc.xp:def:68,,,,
CCE-2952-0,System availability to Master Browser should be properly configured.  ,(1) available/hidden,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Lanmanserver\Parameters\Hidden  ,,CCE-139,CIS: Hide computer Name from other domain controllers value (CID:761),,3.2.2.22 Hide workstation from Network Browser listing: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Lanmanserver\Parameters\Hidden,,,MSS: (Hidden) HideComputer From the BrowseList Table: 5.77 Value: enabled,HideFromBrowseList,oval:gov.nist.1:def:114,HideFromBrowseList,oval:gov.nist.fdcc.xp:def:114,,,,
CCE-2718-5,TCP/IP Dead Gateway Detection should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\EnableDeadGWDetect  ,,CCE-897,,,3.2.2.12 Protect the Default Gateway network setting: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\EnableDeadGWDetect,,,MSS:(EnableDeadGWDetect)Allow automatic detectionof dead network gateways Table: 5.75 Value: disabled,AutomaticDetectionOfDeadGWs,oval:gov.nist.1:def:112,AutomaticDetectionOfDeadGWs,oval:gov.nist.fdcc.xp:def:112,,,,
CCE-2559-3,The TCP/IP KeepAlive Time should be set correctly .  ,(1) number of milliseconds,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\KeepAliveTime  ,,CCE-188,,,3.2.2.15 Manage Keep-alive times: HKEY_LOCAL_MACHINE\System\CurrentControlSEt\Services\Tcpip\Parameters\KeepAliveTime,,,"MSS: (KeepAliveTime)How often keep-alivepackets are sent inmilliseconds Table: 5.78 Value: 300,000ms (5 minutes)",KeepAliveTime,oval:gov.nist.1:def:115,KeepAliveTime,oval:gov.nist.fdcc.xp:def:115,,,,
CCE-2453-9,The permitted number of TCP/IP Maximum Half-open Sockets should be set correctly .  ,(1) number of sockets,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxHalfOpen  ,,CCE-333,,,3.2.2.19 SYN Attack protection – Manage TCP Maximum half-open sockets: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxHalfOpen,,,,,,,,,,,
CCE-3114-6,The permitted number of TCP/IP Maximum Retried Half-open Sockets should be set correctly .  ,(1) number of sockets,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxHalfOpenRetried  ,,CCE-751,,,3.2.2.20 SYN Attack protection – Manage TCP Maximum half-open retired sockets: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxHalfOpenRetried,,,,,,,,,,,
CCE-3118-7,TCP/IP NetBIOS Name Release on Request Prevented should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netbt\Parameters\NoNameReleaseOnDemand  ,,CCE-817,,,3.2.2.16 Protect Against Malicious Name-Release Attacks: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netbt\Parameters\NoNameReleaseOnDemand,,,MSS:(NoNameReleaseOnDemand) Allow the computer toignore NetBIOS namerelease requests exceptfrom WINS servers Table: 5.81 Value: enabled,NameReleaseRequests,oval:gov.nist.1:def:118,NameReleaseRequests,oval:gov.nist.fdcc.xp:def:118,,,,
CCE-3017-1,TCP/IP PMTU Discovery should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\EnablePMTUDiscovery  ,,CCE-998,,,3.2.2.14 Help protect against packet fragmentation: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\EnablePMTUDiscovery,,,,,,EnablePMTUDiscovery,oval:gov.nist.fdcc.xp:def:407,,,,
CCE-2916-5,TCP/IP SYN Flood Attack Protection should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\SynAttackProtect  ,,CCE-284,,,3.2.2.18 Protect against SYN Flood attacks: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\SynAttackProtect,,,MSS: (SynAttackProtect) Syn attact protection level Table: 5.86 Value: Connections time out sooner if attack is detected (1),SynAttackProtectionLevel,oval:gov.nist.1:def:124,SynAttackProtectionLevel,oval:gov.nist.fdcc.xp:def:124,,,,
CCE-3061-9,Security Audit log warning level should be properly configured.  ,(1) warning level,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Eventlog\Security\WarningLevel  ,,CCE-125,,,,,,MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning Table: 5.89 Value: 90,EventLogThresholdWarning,oval:gov.nist.1:def:127,EventLogThresholdWarning,oval:gov.nist.fdcc.xp:def:127,,,,
CCE-2444-8,Disable saving of dial-up passwords should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Rasman\Parameters\DisableSavePassword  ,,CCE-156,Disable saving of dial up password (CID:105),,,,,MSS:(DisableSavePassword)Prevent the dial-uppassword from being saved Table: 5.74 Value: not defined,,,,,,,,
CCE-2841-5,Safe DLL Search Mode should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Session Manager\SafeDllSearchMode  ,,CCE-271,Safe DLL Search Mode value (CID:774),System objects: Set safe search path for DLLs,3.2.2.23 Enable Safe DLL Search Mode: HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode,,,MSS: (SafeDllSearchMode)Enable Safe DLL searchmode Table: 5.84 value: enabled,SafeDLLSearchMode,oval:gov.nist.1:def:122,SafeDLLSearchMode,oval:gov.nist.fdcc.xp:def:122,,,,
CCE-3092-4,Always Wait for the Network at Computer Startup and Logon should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\CurrentVersion\Winlogon\SyncForegroundPolicy  ,,CCE-707,Always Wait for the Network at Computer Startup and Logon (CID:927),,,,,,,,,,,,,
CCE-3013-0,"The ""Delete Cached Copies of Roaming Profiles"" policy should be set correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\DeleteRoamingCache  ,,CCE-213,Cached Profiles value (CID:93),,,,,,,,,,,,,
CCE-3100-5,Use Classic Logon should be properly configured.  ,(1) logon type,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\system\LogonType  ,,CCE-231,Always Use Classic Logon (CID:924),,,,,,,,Always-Use-Classic-Logon,oval:gov.nist.fdcc.xp:def:6686,,,,
CCE-2893-6,Background Refresh of Group Policy should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Policies\system\DisableBkGndGroupPolicy  ,,CCE-50,Turn Off Background Refresh of Group Policy (CID:930),,,,,,,,,,,,,
CCE-2774-8,Show Shared Internet Connection Access UI should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections\NC_ShowSharedAccessUI  ,,CCE-81,Internet Connection Sharing (CID:942),,,,,,,,,,,,,
CCE-2173-3,Installation and Configuration of Network Bridge on the DNS Domain Network should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections\NC_AllowNetBridge_NLA  ,,CCE-896,Prohibit Installation and Configuration of Network Bridge on the DNS Domain Network (CID:945),,,,,,,,prohibit_installation_network_bridge,oval:gov.nist.fdcc.xp:def:3366991,,,,
CCE-3087-4,Disallow Installation of Printers Using Kernel-mode Drivers should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Printers\KMPrintersAreBlocked  ,,CCE-574,Disallow Installation of Printers Using Kernel-mode Drivers (CID:948),,,,,,,,,,,,,
CCE-2968-6,"The ""Allow Server Operators to Schedule Tasks"" policy should be set correctly.  ",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-257,,Domain controller: Allow server operators to schedule tasks: Not Defined,3.2.1.15 Domain Controller: Allow Server Operators to Schedule Tasks,,,Domain controller: Allow server operators to schedule tasks Table: 5.17 Value: not defined,,,AllowServerOperatorsToScheduleTasks,oval:gov.nist.fdcc.xp:def:608240,,,,
CCE-3135-1,The built-in Administrator account should be correctly named.  ,(1) valid names,(1) defined by Local or Group Policy  ,,CCE-438,Administrator Account Renamed (CID:30),Accounts: Rename administrator account: Administrator,3.2.1.4 Accounts: Rename Administrator Account,,,Accounts: Rename administrator account Table: 5.4 Value: not defined,,,RenameAdministrator,oval:gov.nist.fdcc.xp:def:6022,,,,
CCE-3025-4,The built-in Guest account should be correctly named.  ,(1) valid names,(1) defined by Local or Group Policy  ,,CCE-834,Guest Account Renamed (CID:31),Accounts: Rename guest account: <Configure locally>,3.2.1.5 Accounts: Rename Guest Account,,,Accounts: Rename guest account Table: 5.5 Value: not defined,,,RenameGuest,oval:gov.nist.fdcc.xp:def:6023,,,,
CCE-3157-5,The amount of idle time required before disconnecting a session should be set correctly.  ,(1) number of minutes,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\AutoDisconnect 
(2) defined by Local or Group Policy  ",,CCE-222,Amount of idle time before disconnecting value (CID:213),Microsoft network server: Amount of idle time required before suspending session,3.2.1.35 Microsoft Network Server: Amount of Idle Time Required Before Disconnecting Session,,,Microsoft network server:Amount of idle timerequired before suspendingsession Table: 5.39 Value: 15 minutes,SessionTimeout,oval:gov.nist.1:def:83,session_timeout,oval:gov.nist.fdcc.xp:def:83,,,,
CCE-3162-5,"The ""Audit the access of global system objects"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\AuditBaseObjects 
(2) defined by Local or Group Policy  ",,CCE-2,,Audit: Audit the access of global system objects: Not Defined,3.2.1.6 Audit: Audit the access of global system objects,,,Audit: Audit the access of global system objects Table: 5.6 Value: disabled,AuditAccessToGlobalObjects,oval:gov.nist.1:def:45,AuditAccessToGlobalObjects,oval:gov.nist.fdcc.xp:def:45,,,,
CCE-2955-3,"The ""Audit the use of backup and restore privilege"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\FullPrivilegeAuditing 
(2) defined by Local or Group Policy  ",,CCE-905,,Audit: Audit the use of Backup and Restore privilege: Not Defined,3.2.1.7 Audit: Audit the use of backup and restore privilege,,,Audit: Audit the use of backup and restore privilege Table: 5.7 Value: disabled,AuditBackupAndRestorePrivilegeDisabled,oval:gov.nist.1:def:52,AuditBackupAndRestorePrivilege,oval:gov.nist.fdcc.xp:def:52,,,,
CCE-2891-0,"The ""Disable CTRL+ALT+Delete Requirement for Logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\DisableCAD 
(2) defined by Local or Group Policy  ",,CCE-133,,Interactive logon: Do not require CTRL+ALT+DEL: Disabled,3.2.1.25 Interactive Logon: Do not require CTRL+ALT+DEL,,,Interactive logon: Do notrequire CTRL+ALT+DEL Table: 5.28 Value: diabled,RequireCTRL_ALT_DEL,oval:gov.nist.1:def:69,RequireCTRL_ALT_DEL,oval:gov.nist.fdcc.xp:def:69,,,,
CCE-2926-4,"The ""LAN Manager Authentication Level"" policy should be set correctly.  ",(1) authentication level,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\LMCompatibilityLevel 
(2) defined by Local or Group Policy  ",,CCE-719,LMCompatibility Value (CID:123),Network security: LAN Manager authentication level: Send LM & NTLM - use NTLMv2 session security if negotiated,3.2.1.47 Network Security: LAN Manager Authentication Level,,,Network security: LANManager authenticationlevel Table: 5.55 Value: Send NTLMv2responseonly\refuse LM& NTLM or Send NTLMv2 response only\refuse LM,"LANManagerAuthenticationRefuseLM, LANManagerAuthenticationRefuseLM_NTLM","oval:gov.nist.1:def:97, oval:gov.nist.1:def:96",LANManagerAuthenticationLevel-RefuseLM_NTLM,oval:gov.nist.fdcc.xp:def:96,,,,
CCE-2789-6,"The ""Prevent Users from Installing Printer Drivers"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Print\Providers\LanMan Print Services\Servers\AddPrinterDrivers 
(2) defined by Local or Group Policy  ",,CCE-402,Print Driver Installation value (CID:99),Devices: Prevent users from installing printer drivers: Enabled,3.2.1.11 Devices: Prevent users from installing printer drivers,,,Devices: Prevent users from installing priter drivers Table: 5.13 Value: enabled or disabled,PreventUsersFromInstallingPrinterDrivers,oval:gov.nist.1:def:56,PreventUsersFromInstallingPrinterDrivers,oval:gov.nist.fdcc.xp:def:56,,,,
CCE-2935-5,"The ""Recovery Console: Allow Automatic Administrative Logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SecurityLevel 
(2) defined by Local or Group Policy  ",,CCE-410,Recovery Console Autologon value (CID:117),Recovery console: Allow automatic administrative logon: Disabled,3.2.1.51 Recovery Console: Allow Automatic Administrative Logon,,,Recovery console: Allowautomatic administrativelogon Table: 5.59 Value: disabled,RecoveryConsoleAutoLogon,oval:gov.nist.1:def:101,RecoveryConsoleAutoLogon,oval:gov.nist.fdcc.xp:def:101,,,,
CCE-2957-9,"The ""Recovery Console: Allow Floppy Copy and Access to All Drives and All Folders"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SetCommand 
(2) defined by Local or Group Policy  ",,CCE-76,Recovery Console Full Access Value (CID:119),Recovery console: Allow floppy copy and access to all drives and all folders: Disabled,3.2.1.52 Recovery Console: Allow Floppy Copy and Access to All Drives and All Folders,,,Recovery console: Allowfloppy copy and access toall drives and all folders Table: 5.60 Value: disabled,RecoveryConsoleFullSystemAccess,oval:gov.nist.1:def:102,RecoveryConsoleFullSystemAccess,oval:gov.nist.fdcc.xp:def:102,,,,
